Date,Hour,Waterlevel
2/19/2011,4,98
2/19/2011,5,105
2/19/2011,6,119
2/19/2011,7,127
2/19/2011,8,136
2/19/2011,9,141
2/19/2011,10,142
2/19/2011,11,138
2/19/2011,12,133
2/19/2011,13,128
2/19/2011,14,124
2/19/2011,15,119
2/19/2011,16,114
2/19/2011,17,109
2/19/2011,18,103
2/19/2011,19,98
2/19/2011,20,93
2/19/2011,21,87
2/19/2011,22,82
2/19/2011,23,76
2/20/2011,0,71
2/20/2011,1,66
2/20/2011,2,62
2/20/2011,3,59
2/20/2011,4,62
2/20/2011,5,74
2/20/2011,6,88
2/20/2011,7,98
2/20/2011,8,107
2/20/2011,9,114
2/20/2011,10,118
2/20/2011,11,119
2/20/2011,12,116
2/20/2011,13,112
2/20/2011,14,109
2/20/2011,15,106
2/20/2011,16,103
2/20/2011,17,100
2/20/2011,18,95
2/20/2011,19,90
2/20/2011,20,85
2/20/2011,21,80
2/20/2011,22,74
2/20/2011,23,68
2/21/2011,0,62.5
2/21/2011,1,57
2/21/2011,2,53
2/21/2011,3,49
2/21/2011,4,50
2/21/2011,5,53
2/21/2011,6,65
2/21/2011,7,75
2/21/2011,8,82
2/21/2011,9,85
2/21/2011,10,86
2/21/2011,11,85
2/21/2011,12,84
2/21/2011,13,81
2/21/2011,14,79
2/21/2011,15,78
2/21/2011,16,78
2/21/2011,17,76
2/21/2011,18,75
2/21/2011,19,73
2/21/2011,20,67
2/21/2011,21,61
2/21/2011,22,55
2/21/2011,23,50
2/22/2011,0,44
2/22/2011,1,38
2/22/2011,2,32
2/22/2011,3,26
2/22/2011,4,22
2/22/2011,5,21
2/22/2011,6,25
2/22/2011,7,29
2/22/2011,8,31
2/22/2011,9,32
2/22/2011,10,31
2/22/2011,11,29
2/22/2011,12,27
2/22/2011,13,25
2/22/2011,14,28
2/22/2011,15,32
2/22/2011,16,45
2/22/2011,17,56
2/22/2011,18,63
2/22/2011,19,69
2/22/2011,20,76
2/22/2011,21,76
2/22/2011,22,69
2/22/2011,23,63
2/23/2011,0,56
2/23/2011,1,49
2/23/2011,2,45
2/23/2011,3,39
2/23/2011,4,34
2/23/2011,5,30
2/23/2011,6,27
2/23/2011,7,24
2/23/2011,8,22
2/23/2011,9,20
2/23/2011,10,15
2/23/2011,11,10
2/23/2011,12,5
2/23/2011,13,0
2/23/2011,14,-4
2/23/2011,15,-7
2/23/2011,16,-5
2/23/2011,17,11
2/23/2011,18,25
2/23/2011,19,38
2/23/2011,20,47
2/23/2011,21,57
2/23/2011,22,67
2/23/2011,23,71
2/24/2011,0,68
2/24/2011,1,65
2/24/2011,2,63
2/24/2011,3,60
2/24/2011,4,56
2/24/2011,5,51
2/24/2011,6,47
2/24/2011,7,43
2/24/2011,8,38
2/24/2011,9,33
2/24/2011,10,27
2/24/2011,11,21
2/24/2011,12,15
2/24/2011,13,9
2/24/2011,14,3
2/24/2011,15,-3
2/24/2011,16,-8
2/24/2011,17,-9
2/24/2011,18,3
2/24/2011,19,23
2/24/2011,20,32
2/24/2011,21,44
2/24/2011,22,55
2/24/2011,23,65
2/25/2011,0,74.5
2/25/2011,1,84
2/25/2011,2,87
2/25/2011,3,88
2/25/2011,4,87
2/25/2011,5,83
2/25/2011,6,77
2/25/2011,7,71
2/25/2011,8,65
2/25/2011,9,59
2/25/2011,10,53
2/25/2011,11,47
2/25/2011,12,41
2/25/2011,13,34
2/25/2011,14,30
2/25/2011,15,24
2/25/2011,16,18
2/25/2011,17,13
2/25/2011,18,9
2/25/2011,19,10
2/25/2011,20,25
2/25/2011,21,42
2/25/2011,22,50
2/25/2011,23,67
2/26/2011,0,76
2/26/2011,1,85
2/26/2011,2,95
2/26/2011,3,104
2/26/2011,4,108
2/26/2011,5,108
2/26/2011,6,105
2/26/2011,7,98
2/26/2011,8,94
2/26/2011,9,89
2/26/2011,10,82
2/26/2011,11,76
2/26/2011,12,68
2/26/2011,13,62
2/26/2011,14,55
2/26/2011,15,47
2/26/2011,16,42
2/26/2011,17,36
2/26/2011,18,30
2/26/2011,19,23
2/26/2011,20,21
2/26/2011,21,26
2/26/2011,22,43
2/26/2011,23,56
2/27/2011,0,67
2/27/2011,1,78
2/27/2011,2,86
2/27/2011,3,98
2/27/2011,4,110
2/27/2011,5,114
2/27/2011,6,114
2/27/2011,7,112
2/27/2011,8,108
2/27/2011,9,101
2/27/2011,10,93
2/27/2011,11,85
2/27/2011,12,77
2/27/2011,13,70
2/27/2011,14,62
2/27/2011,15,54
2/27/2011,16,47
2/27/2011,17,39
2/27/2011,18,32
2/27/2011,19,26
2/27/2011,20,21
2/27/2011,21,17
2/27/2011,22,22
2/27/2011,23,36
2/28/2011,0,49
2/28/2011,1,62
2/28/2011,2,73
2/28/2011,3,85
2/28/2011,4,96
2/28/2011,5,107
2/28/2011,6,115
2/28/2011,7,117
2/28/2011,8,111
2/28/2011,9,103
2/28/2011,10,96
2/28/2011,11,89
2/28/2011,12,81
2/28/2011,13,73
2/28/2011,14,65
2/28/2011,15,57
2/28/2011,16,49
2/28/2011,17,42
2/28/2011,18,35
2/28/2011,19,29
2/28/2011,20,22
2/28/2011,21,16
2/28/2011,22,12
2/28/2011,23,17
03/01/2011,0,31.5
03/01/2011,1,46
03/01/2011,2,57
03/01/2011,3,68
03/01/2011,4,80
03/01/2011,5,90
03/01/2011,6,100
03/01/2011,7,108
03/01/2011,8,109
03/01/2011,9,101
03/01/2011,10,95
03/01/2011,11,89
03/01/2011,12,81
03/01/2011,13,72
03/01/2011,14,65
03/01/2011,15,56
03/01/2011,16,47
03/01/2011,17,39
03/01/2011,18,32
03/01/2011,19,26
03/01/2011,20,19
03/01/2011,21,12
03/01/2011,22,6
03/01/2011,23,3
03/02/2011,0,10.5
03/02/2011,1,18
03/02/2011,2,32
03/02/2011,3,43
03/02/2011,4,55
03/02/2011,5,66
03/02/2011,6,78
03/02/2011,7,90
03/02/2011,8,97
03/02/2011,9,100
03/02/2011,10,95
03/02/2011,11,88
03/02/2011,12,82
03/02/2011,13,75
03/02/2011,14,67
03/02/2011,15,59
03/02/2011,16,51
03/02/2011,17,43
03/02/2011,18,35
03/02/2011,19,29
03/02/2011,20,21
03/02/2011,21,14
03/02/2011,22,7
03/02/2011,23,1
03/03/2011,#NUM!,2
03/03/2011,1,3
03/03/2011,2,21
03/03/2011,3,34
03/03/2011,4,45
03/03/2011,5,57
03/03/2011,6,69
03/03/2011,7,80
03/03/2011,8,89
03/03/2011,9,97
03/03/2011,10,100
03/03/2011,11,97
03/03/2011,12,91
03/03/2011,13,86
03/03/2011,14,78
03/03/2011,15,71
03/03/2011,16,64
03/03/2011,17,56
03/03/2011,18,49
03/03/2011,19,41
03/03/2011,20,33
03/03/2011,21,26
03/03/2011,22,18
03/03/2011,23,11
03/04/2011,0,6.5
03/04/2011,1,2
03/04/2011,2,12
03/04/2011,3,29
03/04/2011,4,40
03/04/2011,5,51
03/04/2011,6,60
03/04/2011,7,68
03/04/2011,8,76
03/04/2011,9,83
03/04/2011,10,86
03/04/2011,11,84
03/04/2011,12,80
03/04/2011,13,75
03/04/2011,14,70
03/04/2011,15,64
03/04/2011,16,57
03/04/2011,17,51
03/04/2011,18,44
03/04/2011,19,38
03/04/2011,20,30
03/04/2011,21,24
03/04/2011,22,17
03/04/2011,23,10
03/05/2011,0,5.5
03/05/2011,1,1
03/05/2011,2,10
03/05/2011,3,28
03/05/2011,4,41
03/05/2011,5,51
03/05/2011,6,61
03/05/2011,7,71
03/05/2011,8,79
03/05/2011,9,84
03/05/2011,10,86
03/05/2011,11,85
03/05/2011,12,83
03/05/2011,13,80
03/05/2011,14,75
03/05/2011,15,70
03/05/2011,16,64
03/05/2011,17,58
03/05/2011,18,52
03/05/2011,19,47
03/05/2011,20,39
03/05/2011,21,31
03/05/2011,22,24
03/05/2011,23,19
03/06/2011,0,12.5
03/06/2011,1,6
03/06/2011,2,2
03/06/2011,3,13
03/06/2011,4,29
03/06/2011,5,39
03/06/2011,6,49
03/06/2011,7,59
03/06/2011,8,65
03/06/2011,9,71
03/06/2011,10,74
03/06/2011,11,74
03/06/2011,12,74
03/06/2011,13,73
03/06/2011,14,72
03/06/2011,15,69
03/06/2011,16,65
03/06/2011,17,62
03/06/2011,18,57
03/06/2011,19,55
03/06/2011,20,48
03/06/2011,21,41
03/06/2011,22,34
03/06/2011,23,28
03/07/2011,0,22
03/07/2011,1,16
03/07/2011,2,9
03/07/2011,3,6
03/07/2011,4,14
03/07/2011,5,25
03/07/2011,6,35
03/07/2011,7,42
03/07/2011,8,43
03/07/2011,9,41
03/07/2011,10,39
03/07/2011,11,39
03/07/2011,12,38
03/07/2011,13,37
03/07/2011,14,34
03/07/2011,15,35
03/07/2011,16,38
03/07/2011,17,40
03/07/2011,18,38
03/07/2011,19,36
03/07/2011,20,32
03/07/2011,21,26
03/07/2011,22,20
03/07/2011,23,14
03/08/2011,0,7.5
03/08/2011,1,1
03/08/2011,2,-5
03/08/2011,3,-9
03/08/2011,4,-10
03/08/2011,5,0
03/08/2011,6,8
03/08/2011,7,15
03/08/2011,8,18
03/08/2011,9,19
03/08/2011,10,14
03/08/2011,11,12
03/08/2011,12,12
03/08/2011,13,14
03/08/2011,14,19
03/08/2011,15,27
03/08/2011,16,37
03/08/2011,17,45
03/08/2011,18,53
03/08/2011,19,58
03/08/2011,20,62
03/08/2011,21,60
03/08/2011,22,52
03/08/2011,23,46
03/09/2011,0,40
03/09/2011,1,34
03/09/2011,2,27
03/09/2011,3,21
03/09/2011,4,17
03/09/2011,5,14
03/09/2011,6,13
03/09/2011,7,13
03/09/2011,8,13
03/09/2011,9,12
03/09/2011,10,8
03/09/2011,11,3
03/09/2011,12,-1
03/09/2011,13,-5
03/09/2011,14,-6
03/09/2011,15,1
03/09/2011,16,16
03/09/2011,17,28
03/09/2011,18,39
03/09/2011,19,50
03/09/2011,20,60
03/09/2011,21,69
03/09/2011,22,73
03/09/2011,23,68
03/10/2011,0,63.5
03/10/2011,1,59
03/10/2011,2,53
03/10/2011,3,48
03/10/2011,4,43
03/10/2011,5,38
03/10/2011,6,33
03/10/2011,7,29
03/10/2011,8,25
03/10/2011,9,20
03/10/2011,10,14
03/10/2011,11,9
03/10/2011,12,3
03/10/2011,13,-2
03/10/2011,14,-8
03/10/2011,15,-12
03/10/2011,16,-6
03/10/2011,17,11
03/10/2011,18,23
03/10/2011,19,32
03/10/2011,20,44
03/10/2011,21,53
03/10/2011,22,62
03/10/2011,23,67
03/11/2011,0,67
03/11/2011,1,67
03/11/2011,2,66
03/11/2011,3,63
03/11/2011,4,58
03/11/2011,5,53
03/11/2011,6,48
03/11/2011,7,43
03/11/2011,8,38
03/11/2011,9,32
03/11/2011,10,25
03/11/2011,11,19
03/11/2011,12,12
03/11/2011,13,6
03/11/2011,14,-1
03/11/2011,15,-6
03/11/2011,16,-8
03/11/2011,17,2
03/11/2011,18,18
03/11/2011,19,30
03/11/2011,20,40
03/11/2011,21,51
03/11/2011,22,61
03/11/2011,23,70
03/12/2011,0,75.5
03/12/2011,1,81
03/12/2011,2,80
03/12/2011,3,79
03/12/2011,4,76
03/12/2011,5,71
03/12/2011,6,65
03/12/2011,7,59
03/12/2011,8,53
03/12/2011,9,46
03/12/2011,10,39
03/12/2011,11,32
03/12/2011,12,25
03/12/2011,13,19
03/12/2011,14,11
03/12/2011,15,4
03/12/2011,16,-2
03/12/2011,17,-5
03/12/2011,18,2
03/12/2011,19,18
03/12/2011,20,29
03/12/2011,21,40
03/12/2011,22,51
03/12/2011,23,60
3/13/2011,0,70
3/13/2011,1,80
3/13/2011,2,86
3/13/2011,3,90
3/13/2011,4,87
3/13/2011,5,82
3/13/2011,6,77
3/13/2011,7,72
3/13/2011,8,65
3/13/2011,9,57
3/13/2011,10,49
3/13/2011,11,42
3/13/2011,12,33
3/13/2011,13,27
3/13/2011,14,21
3/13/2011,15,14
3/13/2011,16,7
3/13/2011,17,1
3/13/2011,18,-4
3/13/2011,19,-3
3/13/2011,20,8
3/13/2011,21,23
3/13/2011,22,33
3/13/2011,23,44
3/14/2011,0,55.5
3/14/2011,1,67
3/14/2011,2,76
3/14/2011,3,85
3/14/2011,4,92
3/14/2011,5,95
3/14/2011,6,92
3/14/2011,7,86
3/14/2011,8,79
3/14/2011,9,72
3/14/2011,10,64
3/14/2011,11,56
3/14/2011,12,48
3/14/2011,13,41
3/14/2011,14,33
3/14/2011,15,25
3/14/2011,16,18
3/14/2011,17,11
3/14/2011,18,4
3/14/2011,19,-1
3/14/2011,20,-4
3/14/2011,21,3
3/14/2011,22,19
3/14/2011,23,31
3/15/2011,0,41
3/15/2011,1,51
3/15/2011,2,59
3/15/2011,3,70
3/15/2011,4,81
3/15/2011,5,88
3/15/2011,6,92
3/15/2011,7,87
3/15/2011,8,80
3/15/2011,9,72
3/15/2011,10,66
3/15/2011,11,57
3/15/2011,12,49
3/15/2011,13,42
3/15/2011,14,33
3/15/2011,15,27
3/15/2011,16,20
3/15/2011,17,13
3/15/2011,18,6
3/15/2011,19,-3
3/15/2011,20,-3
3/15/2011,21,-12
3/15/2011,22,-6
3/15/2011,23,0
3/16/2011,0,12.5
3/16/2011,1,25
3/16/2011,2,33
3/16/2011,3,40
3/16/2011,4,45
3/16/2011,5,51
3/16/2011,6,57
3/16/2011,7,55
3/16/2011,8,50
3/16/2011,9,44
3/16/2011,10,38
3/16/2011,11,31
3/16/2011,12,24
3/16/2011,13,17
3/16/2011,14,10
3/16/2011,15,4
3/16/2011,16,-2
3/16/2011,17,-9
3/16/2011,18,-15
3/16/2011,19,-18
3/16/2011,20,-22
3/16/2011,21,-26
3/16/2011,22,-20
3/16/2011,23,-6
3/17/2011,0,6.5
3/17/2011,1,19
3/17/2011,2,35
3/17/2011,3,50
3/17/2011,4,65
3/17/2011,5,79
3/17/2011,6,89
3/17/2011,7,95
3/17/2011,8,95
3/17/2011,9,90
3/17/2011,10,83
3/17/2011,11,77
3/17/2011,12,70
3/17/2011,13,64
3/17/2011,14,58
3/17/2011,15,51
3/17/2011,16,44
3/17/2011,17,37
3/17/2011,18,32
3/17/2011,19,26
3/17/2011,20,21
3/17/2011,21,16
3/17/2011,22,12
3/17/2011,23,14
3/18/2011,0,29.5
3/18/2011,1,45
3/18/2011,2,60
3/18/2011,3,76
3/18/2011,4,91
3/18/2011,5,103
3/18/2011,6,114
3/18/2011,7,123
3/18/2011,8,126
3/18/2011,9,120
3/18/2011,10,114
3/18/2011,11,109
3/18/2011,12,104
3/18/2011,13,98
3/18/2011,14,94
3/18/2011,15,88
3/18/2011,16,82
3/18/2011,17,77
3/18/2011,18,72
3/18/2011,19,66
3/18/2011,20,62
3/18/2011,21,58
3/18/2011,22,53
3/18/2011,23,49
3/19/2011,0,48.5
3/19/2011,1,48
3/19/2011,2,57
3/19/2011,3,76
3/19/2011,4,95
3/19/2011,5,111
3/19/2011,6,123
3/19/2011,7,132
3/19/2011,8,138
3/19/2011,9,135
3/19/2011,10,131
3/19/2011,11,126
3/19/2011,12,123
3/19/2011,13,121
3/19/2011,14,118
3/19/2011,15,115
3/19/2011,16,112
3/19/2011,17,108
3/19/2011,18,105
3/19/2011,19,100
3/19/2011,20,97
3/19/2011,21,93
3/19/2011,22,89
3/19/2011,23,85
3/20/2011,0,81
3/20/2011,1,77
3/20/2011,2,77
3/20/2011,3,81
3/20/2011,4,91
3/20/2011,5,103
3/20/2011,6,112
3/20/2011,7,118
3/20/2011,8,119
3/20/2011,9,120
3/20/2011,10,119
3/20/2011,11,117
3/20/2011,12,115
3/20/2011,13,115
3/20/2011,14,114
3/20/2011,15,113
3/20/2011,16,112
3/20/2011,17,111
3/20/2011,18,109
3/20/2011,19,105
3/20/2011,20,102
3/20/2011,21,98
3/20/2011,22,93
3/20/2011,23,89
3/21/2011,0,84.5
3/21/2011,1,80
3/21/2011,2,77
3/21/2011,3,74
3/21/2011,4,72
3/21/2011,5,74
3/21/2011,6,77
3/21/2011,7,79
3/21/2011,8,82
3/21/2011,9,82
3/21/2011,10,81
3/21/2011,11,80
3/21/2011,12,80
3/21/2011,13,80
3/21/2011,14,84
3/21/2011,15,92
3/21/2011,16,99
3/21/2011,17,104
3/21/2011,18,106
3/21/2011,19,103
3/21/2011,20,100
3/21/2011,21,96
3/21/2011,22,91
3/21/2011,23,85
3/22/2011,0,78.5
3/22/2011,1,72
3/22/2011,2,68
3/22/2011,3,63
3/22/2011,4,59
3/22/2011,5,54
3/22/2011,6,50
3/22/2011,7,48
3/22/2011,8,46
3/22/2011,9,43
3/22/2011,10,40
3/22/2011,11,37
3/22/2011,12,35
3/22/2011,13,37
3/22/2011,14,45
3/22/2011,15,60
3/22/2011,16,77
3/22/2011,17,89
3/22/2011,18,99
3/22/2011,19,103
3/22/2011,20,102
3/22/2011,21,96
3/22/2011,22,91
3/22/2011,23,86
3/23/2011,0,80
3/23/2011,1,74
3/23/2011,2,70
3/23/2011,3,65
3/23/2011,4,60
3/23/2011,5,55
3/23/2011,6,51
3/23/2011,7,47
3/23/2011,8,43
3/23/2011,9,39
3/23/2011,10,34
3/23/2011,11,30
3/23/2011,12,26
3/23/2011,13,22
3/23/2011,14,20
3/23/2011,15,21
3/23/2011,16,36
3/23/2011,17,57
3/23/2011,18,73
3/23/2011,19,89
3/23/2011,20,99
3/23/2011,21,109
3/23/2011,22,117
3/23/2011,23,116
3/24/2011,0,112.5
3/24/2011,1,109
3/24/2011,2,105
3/24/2011,3,100
3/24/2011,4,95
3/24/2011,5,89
3/24/2011,6,84
3/24/2011,7,78
3/24/2011,8,72
3/24/2011,9,66
3/24/2011,10,60
3/24/2011,11,54
3/24/2011,12,48
3/24/2011,13,43
3/24/2011,14,37
3/24/2011,15,33
3/24/2011,16,31
3/24/2011,17,41
3/24/2011,18,57
3/24/2011,19,75
3/24/2011,20,87
3/24/2011,21,99
3/24/2011,22,109
3/24/2011,23,117
3/25/2011,0,118.5
3/25/2011,1,120
3/25/2011,2,116
3/25/2011,3,109
3/25/2011,4,104
3/25/2011,5,98
3/25/2011,6,91
3/25/2011,7,86
3/25/2011,8,78
3/25/2011,9,72
3/25/2011,10,65
3/25/2011,11,58
3/25/2011,12,52
3/25/2011,13,47
3/25/2011,14,40
3/25/2011,15,34
3/25/2011,16,29
3/25/2011,17,27
3/25/2011,18,33
3/25/2011,19,48
3/25/2011,20,64
3/25/2011,21,78
3/25/2011,22,90
3/25/2011,23,102
3/26/2011,0,111.5
3/26/2011,1,121
3/26/2011,2,124
3/26/2011,3,121
3/26/2011,4,116
3/26/2011,5,110
3/26/2011,6,103
3/26/2011,7,96
3/26/2011,8,90
3/26/2011,9,83
3/26/2011,10,75
3/26/2011,11,68
3/26/2011,12,60
3/26/2011,13,52
3/26/2011,14,46
3/26/2011,15,40
3/26/2011,16,33
3/26/2011,17,28
3/26/2011,18,24
3/26/2011,19,34
3/26/2011,20,43
3/26/2011,21,60
3/26/2011,22,73
3/26/2011,23,84
3/27/2011,0,95
3/27/2011,1,106
3/27/2011,2,115
3/27/2011,3,121
3/27/2011,4,121
3/27/2011,5,115
3/27/2011,6,108
3/27/2011,7,102
3/27/2011,8,96
3/27/2011,9,90
3/27/2011,10,82
3/27/2011,11,74
3/27/2011,12,67
3/27/2011,13,60
3/27/2011,14,52
3/27/2011,15,45
3/27/2011,16,39
3/27/2011,17,33
3/27/2011,18,27
3/27/2011,19,25
3/27/2011,20,25
3/27/2011,21,35
3/27/2011,22,52
3/27/2011,23,67
3/28/2011,0,78.5
3/28/2011,1,90
3/28/2011,2,101
3/28/2011,3,112
3/28/2011,4,120
3/28/2011,5,123
3/28/2011,6,119
3/28/2011,7,112
3/28/2011,8,105
3/28/2011,9,98
3/28/2011,10,90
3/28/2011,11,82
3/28/2011,12,74
3/28/2011,13,66
3/28/2011,14,56
3/28/2011,15,49
3/28/2011,16,41
3/28/2011,17,34
3/28/2011,18,29
3/28/2011,19,24
3/28/2011,20,21
3/28/2011,21,26
3/28/2011,22,39
3/28/2011,23,53
3/29/2011,0,64
3/29/2011,1,75
3/29/2011,2,86
3/29/2011,3,97
3/29/2011,4,107
3/29/2011,5,113
3/29/2011,6,114
3/29/2011,7,108
3/29/2011,8,101
3/29/2011,9,94
3/29/2011,10,86
3/29/2011,11,79
3/29/2011,12,72
3/29/2011,13,65
3/29/2011,14,58
3/29/2011,15,50
3/29/2011,16,43
3/29/2011,17,36
3/29/2011,18,29
3/29/2011,19,24
3/29/2011,20,19
3/29/2011,21,17
3/29/2011,22,21
3/29/2011,23,34
3/30/2011,0,47
3/30/2011,1,60
3/30/2011,2,70
3/30/2011,3,82
3/30/2011,4,93
3/30/2011,5,103
3/30/2011,6,110
3/30/2011,7,111
3/30/2011,8,104
3/30/2011,9,98
3/30/2011,10,92
3/30/2011,11,85
3/30/2011,12,78
3/30/2011,13,72
3/30/2011,14,66
3/30/2011,15,59
3/30/2011,16,52
3/30/2011,17,46
3/30/2011,18,39
3/30/2011,19,33
3/30/2011,20,28
3/30/2011,21,22
3/30/2011,22,18
3/30/2011,23,21
3/31/2011,0,34
3/31/2011,1,47
3/31/2011,2,61
3/31/2011,3,72
3/31/2011,4,82
3/31/2011,5,91
3/31/2011,6,99
3/31/2011,7,104
3/31/2011,8,102
3/31/2011,9,98
3/31/2011,10,92
3/31/2011,11,87
3/31/2011,12,82
3/31/2011,13,77
3/31/2011,14,71
3/31/2011,15,65
3/31/2011,16,59
3/31/2011,17,53
3/31/2011,18,47
3/31/2011,19,42
3/31/2011,20,36
3/31/2011,21,32
3/31/2011,22,27
3/31/2011,23,23
04/01/2011,0,28.5
04/01/2011,1,34
04/01/2011,2,46
04/01/2011,3,61
04/01/2011,4,71
04/01/2011,5,79
04/01/2011,6,85
04/01/2011,7,89
04/01/2011,8,91
04/01/2011,9,87
04/01/2011,10,82
04/01/2011,11,78
04/01/2011,12,74
04/01/2011,13,71
04/01/2011,14,66
04/01/2011,15,61
04/01/2011,16,56
04/01/2011,17,51
04/01/2011,18,46
04/01/2011,19,42
04/01/2011,20,38
04/01/2011,21,34
04/01/2011,22,30
04/01/2011,23,26
04/02/2011,0,22.5
04/02/2011,1,19
04/02/2011,2,28
04/02/2011,3,40
04/02/2011,4,51
04/02/2011,5,57
04/02/2011,6,63
04/02/2011,7,66
04/02/2011,8,66
04/02/2011,9,64
04/02/2011,10,62
04/02/2011,11,58
04/02/2011,12,56
04/02/2011,13,54
04/02/2011,14,52
04/02/2011,15,50
04/02/2011,16,48
04/02/2011,17,45
04/02/2011,18,42
04/02/2011,19,38
04/02/2011,20,33
04/02/2011,21,28
04/02/2011,22,23
04/02/2011,23,17
04/03/2011,0,14
04/03/2011,1,11
04/03/2011,2,11
04/03/2011,3,18
04/03/2011,4,27
04/03/2011,5,33
04/03/2011,6,37
04/03/2011,7,38
04/03/2011,8,37
04/03/2011,9,34
04/03/2011,10,33
04/03/2011,11,32
04/03/2011,12,34
04/03/2011,13,39
04/03/2011,14,45
04/03/2011,15,53
04/03/2011,16,57
04/03/2011,17,61
04/03/2011,18,59
04/03/2011,19,55
04/03/2011,20,50
04/03/2011,21,45
04/03/2011,22,39
04/03/2011,23,33
04/04/2011,0,28
04/04/2011,1,23
04/04/2011,2,20
04/04/2011,3,19
04/04/2011,4,20
04/04/2011,5,21
04/04/2011,6,21
04/04/2011,7,19
04/04/2011,8,15
04/04/2011,9,12
04/04/2011,10,9
04/04/2011,11,7
04/04/2011,12,10
04/04/2011,13,18
04/04/2011,14,32
04/04/2011,15,42
04/04/2011,16,51
04/04/2011,17,59
04/04/2011,18,66
04/04/2011,19,70
04/04/2011,20,65
04/04/2011,21,58
04/04/2011,22,52
04/04/2011,23,46
04/05/2011,0,40.5
04/05/2011,1,35
04/05/2011,2,30
04/05/2011,3,26
04/05/2011,4,24
04/05/2011,5,22
04/05/2011,6,19
04/05/2011,7,16
04/05/2011,8,12
04/05/2011,9,8
04/05/2011,10,4
04/05/2011,11,3
04/05/2011,12,0
04/05/2011,13,1
04/05/2011,14,10
04/05/2011,15,25
04/05/2011,16,38
04/05/2011,17,50
04/05/2011,18,61
04/05/2011,19,71
04/05/2011,20,79
04/05/2011,21,81
04/05/2011,22,75
04/05/2011,23,70
04/06/2011,0,65
04/06/2011,1,60
04/06/2011,2,54
04/06/2011,3,48
04/06/2011,4,44
04/06/2011,5,39
04/06/2011,6,35
04/06/2011,7,32
04/06/2011,8,26
04/06/2011,9,21
04/06/2011,10,16
04/06/2011,11,11
04/06/2011,12,7
04/06/2011,13,5
04/06/2011,14,10
04/06/2011,15,28
04/06/2011,16,44
04/06/2011,17,56
04/06/2011,18,67
04/06/2011,19,77
04/06/2011,20,88
04/06/2011,21,97
04/06/2011,22,100
04/06/2011,23,95
04/07/2011,0,90
04/07/2011,1,85
04/07/2011,2,80
04/07/2011,3,75
04/07/2011,4,70
04/07/2011,5,64
04/07/2011,6,58
04/07/2011,7,53
04/07/2011,8,47
04/07/2011,9,41
04/07/2011,10,35
04/07/2011,11,30
04/07/2011,12,24
04/07/2011,13,19
04/07/2011,14,15
04/07/2011,15,17
04/07/2011,16,30
04/07/2011,17,49
04/07/2011,18,63
04/07/2011,19,75
04/07/2011,20,84
04/07/2011,21,94
04/07/2011,22,102
04/07/2011,23,104
04/08/2011,0,99.5
04/08/2011,1,95
04/08/2011,2,90
04/08/2011,3,85
04/08/2011,4,80
04/08/2011,5,75
04/08/2011,6,69
04/08/2011,7,62
04/08/2011,8,57
04/08/2011,9,51
04/08/2011,10,46
04/08/2011,11,41
04/08/2011,12,36
04/08/2011,13,31
04/08/2011,14,27
04/08/2011,15,23
04/08/2011,16,24
04/08/2011,17,35
04/08/2011,18,53
04/08/2011,19,70
04/08/2011,20,81
04/08/2011,21,91
04/08/2011,22,100
04/08/2011,23,106
04/09/2011,0,105
04/09/2011,1,104
04/09/2011,2,100
04/09/2011,3,95
04/09/2011,4,89
04/09/2011,5,84
04/09/2011,6,78
04/09/2011,7,72
04/09/2011,8,66
04/09/2011,9,60
04/09/2011,10,54
04/09/2011,11,48
04/09/2011,12,42
04/09/2011,13,37
04/09/2011,14,33
04/09/2011,15,32
04/09/2011,16,23
04/09/2011,17,22
04/09/2011,18,26
04/09/2011,19,49
04/09/2011,20,63
04/09/2011,21,75
04/09/2011,22,84
04/09/2011,23,93
04/10/2011,0,98
04/10/2011,1,103
04/10/2011,2,102
04/10/2011,3,97
04/10/2011,4,92
04/10/2011,5,87
04/10/2011,6,81
04/10/2011,7,74
04/10/2011,8,70
04/10/2011,9,63
04/10/2011,10,57
04/10/2011,11,51
04/10/2011,12,45
04/10/2011,13,40
04/10/2011,14,33
04/10/2011,15,28
04/10/2011,16,23
04/10/2011,17,21
04/10/2011,18,25
04/10/2011,19,40
04/10/2011,20,54
04/10/2011,21,69
04/10/2011,22,81
04/10/2011,23,91
04/11/2011,0,99.5
04/11/2011,1,108
04/11/2011,2,110
04/11/2011,3,109
04/11/2011,4,103
04/11/2011,5,97
04/11/2011,6,92
04/11/2011,7,86
04/11/2011,8,80
04/11/2011,9,73
04/11/2011,10,67
04/11/2011,11,60
04/11/2011,12,53
04/11/2011,13,47
04/11/2011,14,42
04/11/2011,15,36
04/11/2011,16,30
04/11/2011,17,25
04/11/2011,18,22
04/11/2011,19,28
04/11/2011,20,39
04/11/2011,21,57
04/11/2011,22,70
04/11/2011,23,81
04/12/2011,0,90.5
04/12/2011,1,100
04/12/2011,2,107
04/12/2011,3,110
04/12/2011,4,109
04/12/2011,5,103
04/12/2011,6,97
04/12/2011,7,90
04/12/2011,8,85
04/12/2011,9,79
04/12/2011,10,71
04/12/2011,11,64
04/12/2011,12,57
04/12/2011,13,51
04/12/2011,14,49
04/12/2011,15,38
04/12/2011,16,31
04/12/2011,17,26
