Date,Hour,Waterlevel
06/13/2012,22,952
06/14/2012,1,953
06/14/2012,4,954.5
06/14/2012,7,955
06/14/2012,10,948.5
06/14/2012,13,942
06/14/2012,16,950.5
06/14/2012,19,962
06/14/2012,22,972.5
06/15/2012,1,978
06/15/2012,4,978.5
06/15/2012,7,972
06/15/2012,10,961
06/15/2012,13,947
06/15/2012,16,951.5
06/15/2012,19,957
06/15/2012,22,961
06/16/2012,1,965
06/16/2012,4,965.5
06/16/2012,7,960
06/16/2012,10,952.5
06/16/2012,13,947
06/16/2012,16,946
06/16/2012,19,948
06/16/2012,22,949
06/17/2012,1,950
06/17/2012,4,946
06/17/2012,7,942
06/17/2012,10,936
06/17/2012,13,931
06/17/2012,16,930
06/17/2012,19,931
06/17/2012,22,932
06/18/2012,1,933
06/18/2012,4,928
06/18/2012,7,920
06/18/2012,10,907
06/18/2012,13,900
06/18/2012,16,896
06/18/2012,19,893
06/18/2012,22,892
06/19/2012,1,891
06/19/2012,4,896
06/19/2012,7,901
06/19/2012,10,900.5
06/19/2012,13,896
06/19/2012,16,892.5
06/19/2012,19,896
06/19/2012,22,898.5
06/20/2012,1,899
06/20/2012,4,900
06/20/2012,7,898
06/20/2012,10,891
06/20/2012,13,886
06/20/2012,16,883.5
06/20/2012,19,885
06/20/2012,22,890.5
06/21/2012,1,894
06/21/2012,4,894
06/21/2012,7,894
06/21/2012,10,886
06/21/2012,13,880
06/21/2012,16,873
06/21/2012,19,867
06/21/2012,22,867
06/22/2012,1,869
06/22/2012,4,867
06/22/2012,7,865
06/22/2012,10,864
06/22/2012,13,863
06/22/2012,16,862
06/22/2012,19,865
06/22/2012,22,870
06/23/2012,1,877
06/23/2012,4,881
06/23/2012,7,883
06/23/2012,10,883
06/23/2012,13,879
06/23/2012,16,882
06/23/2012,19,891
06/23/2012,22,899
06/24/2012,1,903
06/24/2012,4,903.5
06/24/2012,7,898
06/24/2012,10,891.5
06/24/2012,13,885
06/24/2012,16,878
06/24/2012,19,869
06/24/2012,22,854.5
06/25/2012,1,842
06/25/2012,4,836.5
06/25/2012,7,831
06/25/2012,10,831
06/25/2012,13,833
06/25/2012,16,859
06/25/2012,19,879
06/25/2012,22,878
06/26/2012,1,877
06/26/2012,4,888
06/26/2012,7,901
06/26/2012,10,906.5
06/26/2012,13,910
06/26/2012,16,916
06/26/2012,19,924
06/26/2012,22,929
06/27/2012,1,933
06/27/2012,4,922.5
06/27/2012,7,910
06/27/2012,10,917.5
06/27/2012,13,929
06/27/2012,16,932
06/27/2012,19,934
06/27/2012,22,934
06/28/2012,1,934
06/28/2012,4,939.5
06/28/2012,7,937
06/28/2012,10,929.5
06/28/2012,13,921
06/28/2012,16,924.5
06/28/2012,19,928
06/28/2012,22,930
06/29/2012,1,932
06/29/2012,4,932.5
06/29/2012,7,929
06/29/2012,10,925.5
06/29/2012,13,922
06/29/2012,16,922.5
06/29/2012,19,924
06/29/2012,22,924
06/30/2012,1,916
06/30/2012,4,911
06/30/2012,7,908
06/30/2012,10,907
06/30/2012,13,906
06/30/2012,16,915.5
06/30/2012,19,927
06/30/2012,22,931
07/01/2012,1,934
07/01/2012,4,938.5
07/01/2012,7,942
07/01/2012,10,943.5
07/01/2012,13,944
07/01/2012,16,939.5
07/01/2012,19,936
07/01/2012,22,933.5
07/02/2012,1,932
07/02/2012,4,942
07/02/2012,7,955
07/02/2012,10,981
07/02/2012,13,1010
07/02/2012,16,1020
07/02/2012,19,1021
07/02/2012,22,1014.5
07/03/2012,1,1006
07/03/2012,4,1003
07/03/2012,7,1001
07/03/2012,10,998
07/03/2012,13,995
07/03/2012,16,989
07/03/2012,19,984
07/03/2012,22,978.5
07/04/2012,1,973
07/04/2012,4,971
07/04/2012,7,971
07/04/2012,10,973
07/04/2012,13,975
07/04/2012,16,969.5
07/04/2012,19,963
07/04/2012,22,955
07/05/2012,1,948
07/05/2012,4,948
07/05/2012,7,948
07/05/2012,10,950
07/05/2012,13,953
07/05/2012,16,947
07/05/2012,19,938
07/05/2012,22,931
07/06/2012,1,925
07/06/2012,4,923
07/06/2012,7,927
07/06/2012,10,931
07/06/2012,13,936
07/06/2012,16,938
07/06/2012,19,940
07/06/2012,22,935
07/07/2012,1,930
07/07/2012,4,940
07/07/2012,7,952
07/07/2012,10,960
07/07/2012,13,966
07/07/2012,16,970
07/07/2012,19,965
07/07/2012,22,961
07/08/2012,1,956
07/08/2012,4,953
07/08/2012,7,951
07/08/2012,10,948
07/08/2012,13,945
07/08/2012,16,951
07/08/2012,19,954
07/08/2012,22,957
07/09/2012,1,959
07/09/2012,4,970.6666667
07/09/2012,7,998.3333333
07/09/2012,10,1028
07/09/2012,13,1048
07/09/2012,16,1063.666667
07/09/2012,19,1083.333333
07/09/2012,22,1093.5
07/10/2012,1,1102
07/10/2012,4,1109
07/10/2012,7,1112
07/10/2012,10,1113.5
07/10/2012,13,1119
07/10/2012,16,1126.5
07/10/2012,19,1137
07/10/2012,22,1151.5
07/11/2012,1,1168
07/11/2012,4,1176.5
07/11/2012,7,1175
07/11/2012,10,1157.5
07/11/2012,13,1141
07/11/2012,16,1133
07/11/2012,19,1129
07/11/2012,22,1128
07/12/2012,1,1127
07/12/2012,4,1124
07/12/2012,7,1120
07/12/2012,10,1111
07/12/2012,13,1100
07/12/2012,16,1105
07/12/2012,19,1112
07/12/2012,22,1108.5
07/13/2012,1,1105
07/13/2012,4,1108
07/13/2012,7,1111
07/13/2012,10,1113
07/13/2012,13,1116
07/13/2012,16,1122.5
07/13/2012,19,1130
07/13/2012,22,1144.5
07/14/2012,1,1159
07/14/2012,4,1163
07/14/2012,7,1167
07/14/2012,10,1160.5
07/14/2012,13,1151
07/14/2012,16,1145.5
07/14/2012,19,1141
07/14/2012,22,1138
07/15/2012,1,1137
07/15/2012,4,1135
07/15/2012,7,1132
07/15/2012,10,1125
07/15/2012,13,1117
07/15/2012,16,1096.5
07/15/2012,19,1073
07/15/2012,22,1058
07/16/2012,1,1049
07/16/2012,4,1039.5
07/16/2012,7,1033
07/16/2012,10,1026.5
07/16/2012,13,1020
07/16/2012,16,1010.5
07/16/2012,19,1006
07/16/2012,22,1007.5
07/17/2012,1,1011
07/17/2012,4,1013
07/17/2012,7,1009
07/17/2012,10,1006.5
07/17/2012,13,1004
07/17/2012,16,1008
07/17/2012,19,1010
07/17/2012,22,1008.5
07/18/2012,1,1006
07/18/2012,4,1006
07/18/2012,7,1006
07/18/2012,10,1002
07/18/2012,13,1001
07/18/2012,16,1005
07/18/2012,19,1007
07/18/2012,22,1010
07/19/2012,1,1014
07/19/2012,4,1009
07/19/2012,7,1002
07/19/2012,10,986
07/19/2012,13,973
07/19/2012,16,966
07/19/2012,19,958
07/19/2012,22,955
07/20/2012,1,953
07/20/2012,4,964.5
07/20/2012,7,985
07/20/2012,10,997.5
07/20/2012,13,1006
07/20/2012,16,1017
07/20/2012,19,1028
07/20/2012,22,1045.5
07/21/2012,1,1063
07/21/2012,4,1091
07/21/2012,7,1120
07/21/2012,10,1129
07/21/2012,13,1122
07/21/2012,16,1119
07/21/2012,19,1117
07/21/2012,22,1114.5
07/22/2012,1,1111
07/22/2012,4,1099.5
07/22/2012,7,1085
07/22/2012,10,1076.5
07/22/2012,13,1068
07/22/2012,16,1056.5
07/22/2012,19,1047
07/22/2012,22,1042
07/23/2012,1,1039
07/23/2012,4,1036.5
07/23/2012,7,1035
07/23/2012,10,1038.5
07/23/2012,13,1045
07/23/2012,16,1056.5
07/23/2012,19,1073
07/23/2012,22,1079.5
07/24/2012,1,1083
07/24/2012,4,1078
07/24/2012,7,1073
07/24/2012,10,1066.5
07/24/2012,13,1063
07/24/2012,16,1064
07/24/2012,19,1065
07/24/2012,22,1071
07/25/2012,1,1080
07/25/2012,4,1081
07/25/2012,7,1074
07/25/2012,10,1065.5
07/25/2012,13,1058
07/25/2012,16,1055
07/25/2012,19,1053
07/25/2012,22,1061
07/26/2012,1,1077
07/26/2012,4,1102.333333
07/26/2012,7,1143.333333
07/26/2012,10,1181.666667
07/26/2012,13,1221.666667
07/26/2012,16,1259.333333
07/26/2012,19,1294
07/26/2012,22,1322.75
07/27/2012,1,1343
07/27/2012,4,1353
07/27/2012,7,1365.666667
07/27/2012,10,1378.333333
07/27/2012,13,1393.333333
07/27/2012,16,1409.333333
07/27/2012,19,1417.333333
07/27/2012,22,1419
07/28/2012,1,1417
07/28/2012,4,1415
07/28/2012,7,1409.666667
07/28/2012,10,1404.333333
07/28/2012,13,1401
07/28/2012,16,1401
07/28/2012,19,1400.666667
07/28/2012,22,1397
07/29/2012,1,1402
07/29/2012,4,1407
07/29/2012,7,1417
07/29/2012,10,1427
07/29/2012,13,1434.333333
07/29/2012,16,1432
07/29/2012,19,1426.333333
07/29/2012,22,1423.25
07/30/2012,1,1422
07/30/2012,4,1429
07/30/2012,7,1440.666667
07/30/2012,10,1450
07/30/2012,13,1456
07/30/2012,16,1469
07/30/2012,19,1482
07/30/2012,22,1494
07/31/2012,1,1503
07/31/2012,4,1511.666667
07/31/2012,7,1524
07/31/2012,10,1529.666667
07/31/2012,13,1531.666667
07/31/2012,16,1530.333333
07/31/2012,19,1527
07/31/2012,22,1522
08/01/2012,1,1518
08/01/2012,4,1518
08/01/2012,7,1518
08/01/2012,10,1519
08/01/2012,13,1524
08/01/2012,16,1528
08/01/2012,19,1531
08/01/2012,22,1526.5
08/02/2012,1,1521
08/02/2012,4,1508.5
08/02/2012,7,1497
08/02/2012,10,1486
08/02/2012,13,1475
08/02/2012,16,1467.5
08/02/2012,19,1462
08/02/2012,22,1458
08/03/2012,1,1452
08/03/2012,4,1440.5
08/03/2012,7,1428
08/03/2012,10,1401
08/03/2012,13,1379
08/03/2012,16,1361
08/03/2012,19,1348
08/03/2012,22,1342
08/04/2012,1,1328
08/04/2012,4,1313.5
08/04/2012,7,1300
08/04/2012,10,1282.5
08/04/2012,13,1267
08/04/2012,16,1253
08/04/2012,19,1240
08/04/2012,22,1229.5
08/05/2012,1,1220
08/05/2012,4,1214.5
08/05/2012,7,1210
08/05/2012,10,1205.5
08/05/2012,13,1201
08/05/2012,16,1199
08/05/2012,19,1199
08/05/2012,22,1197.5
08/06/2012,1,1197
08/06/2012,4,1193
08/06/2012,7,1188
08/06/2012,10,1177
08/06/2012,13,1169
08/06/2012,16,1170.5
08/06/2012,19,1176
08/06/2012,22,1172
08/07/2012,1,1171
08/07/2012,4,1174.5
08/07/2012,7,1179
08/07/2012,10,1190.5
08/07/2012,13,1201
08/07/2012,16,1207.5
08/07/2012,19,1212
08/07/2012,22,1213
08/08/2012,1,1218
08/08/2012,4,1218.5
08/08/2012,7,1214
08/08/2012,10,1206.5
08/08/2012,13,1198
08/08/2012,16,1192.5
08/08/2012,19,1189
08/08/2012,22,1188.5
08/09/2012,1,1194
08/09/2012,4,1197.5
08/09/2012,7,1198
08/09/2012,10,1196
08/09/2012,13,1199
08/09/2012,16,1207.5
08/09/2012,19,1219
08/09/2012,22,1231
08/10/2012,1,1241
08/10/2012,4,1247.5
08/10/2012,7,1252
08/10/2012,10,1253
08/10/2012,13,1256
08/10/2012,16,1257.5
08/10/2012,19,1259
08/10/2012,22,1259.5
08/11/2012,1,1260
08/11/2012,4,1258.5
08/11/2012,7,1257
08/11/2012,10,1250
08/11/2012,13,1245
08/11/2012,16,1248
08/11/2012,19,1252
08/11/2012,22,1250
08/12/2012,1,1244
08/12/2012,4,1242
08/12/2012,7,1240
08/12/2012,10,1233
08/12/2012,13,1226
08/12/2012,16,1218
08/12/2012,19,1210
08/12/2012,22,1205
08/13/2012,1,1200
08/13/2012,4,1202
08/13/2012,7,1204
08/13/2012,10,1202
08/13/2012,13,1204
08/13/2012,16,1209
08/13/2012,19,1215
08/13/2012,22,1219
08/14/2012,1,1221
08/14/2012,4,1217.5
08/14/2012,7,1209
08/14/2012,10,1201.5
08/14/2012,13,1195
08/14/2012,16,1189.5
08/14/2012,19,1184
08/14/2012,22,1177.5
08/15/2012,1,1167
08/15/2012,4,1165
08/15/2012,7,1169
08/15/2012,10,1171
08/15/2012,13,1171
08/15/2012,16,1171
08/15/2012,19,1171
08/15/2012,22,1171
08/16/2012,1,1171
08/16/2012,4,1171
08/16/2012,7,1171
08/16/2012,10,1166
08/16/2012,13,1158
08/16/2012,16,1155
08/16/2012,19,1163
08/16/2012,22,1169
08/17/2012,1,1174
08/17/2012,4,1178
08/17/2012,7,1181
08/17/2012,10,1177
08/17/2012,13,1180
08/17/2012,16,1187
08/17/2012,19,1194
08/17/2012,22,1196.5
08/18/2012,1,1198
08/18/2012,4,1201.5
08/18/2012,7,1205
08/18/2012,10,1215
08/18/2012,13,1231
08/18/2012,16,1254.5
08/18/2012,19,1281
08/18/2012,22,1304
08/19/2012,1,1325
08/19/2012,4,1337
08/19/2012,7,1355.666667
08/19/2012,10,1374.666667
08/19/2012,13,1394.666667
08/19/2012,16,1408.666667
08/19/2012,19,1412
08/19/2012,22,1408.5
08/20/2012,1,1406
08/20/2012,4,1392
08/20/2012,7,1374
08/20/2012,10,1352.5
08/20/2012,13,1339
08/20/2012,16,1333.5
08/20/2012,19,1328
08/20/2012,22,1320.5
08/21/2012,1,1310
08/21/2012,4,1294
08/21/2012,7,1275
08/21/2012,10,1259
08/21/2012,13,1251
08/21/2012,16,1248.5
08/21/2012,19,1246
08/21/2012,22,1240.5
08/22/2012,1,1231
08/22/2012,4,1223
08/22/2012,7,1215
08/22/2012,10,1219
08/22/2012,13,1229
08/22/2012,16,1240.5
08/22/2012,19,1247
08/22/2012,22,1251
08/23/2012,1,1254
08/23/2012,4,1248.5
08/23/2012,7,1243
08/23/2012,10,1236.5
08/23/2012,13,1232
08/23/2012,16,1224
08/23/2012,19,1217
08/23/2012,22,1211.5
08/24/2012,1,1208
08/24/2012,4,1200
08/24/2012,7,1189
08/24/2012,10,1183.5
08/24/2012,13,1179
08/24/2012,16,1171.5
08/24/2012,19,1169
08/24/2012,22,1165
08/25/2012,1,1162
08/25/2012,4,1162
08/25/2012,7,1162
08/25/2012,10,1153.5
08/25/2012,13,1144
08/25/2012,16,1131
08/25/2012,19,1120
08/25/2012,22,1117
08/26/2012,1,1114
08/26/2012,4,1111
08/26/2012,7,1108
08/26/2012,10,1102.5
08/26/2012,13,1098
08/26/2012,16,1091
08/26/2012,19,1085
08/26/2012,22,1077.5
08/27/2012,1,1070
08/27/2012,4,1067
08/27/2012,7,1066
08/27/2012,10,1063.5
08/27/2012,13,1062
08/27/2012,16,1060.5
08/27/2012,19,1059
08/27/2012,22,1059
08/28/2012,1,1059
08/28/2012,4,1059
08/28/2012,7,1059
08/28/2012,10,1057
08/28/2012,13,1055
08/28/2012,16,1052
08/28/2012,19,1048
08/28/2012,22,1045
08/29/2012,1,1041
08/29/2012,4,1036
08/29/2012,7,1031
08/29/2012,10,1024
08/29/2012,13,1016
08/29/2012,16,1006.5
08/29/2012,19,996
08/29/2012,22,985
08/30/2012,1,979
08/30/2012,4,972.5
08/30/2012,7,967
08/30/2012,10,962
08/30/2012,13,955
08/30/2012,16,947.5
08/30/2012,19,940
08/30/2012,22,935
08/31/2012,1,933
08/31/2012,4,933
08/31/2012,7,933
08/31/2012,10,932
08/31/2012,13,930
08/31/2012,16,925
08/31/2012,19,920
08/31/2012,22,920
09/01/2012,1,920
09/01/2012,4,929.5
09/01/2012,7,941
09/01/2012,10,935
09/01/2012,13,932
09/01/2012,16,923
09/01/2012,19,914
09/01/2012,22,907
09/02/2012,1,902
09/02/2012,4,908.5
09/02/2012,7,914
09/02/2012,10,922.5
09/02/2012,13,927
09/02/2012,16,926
09/02/2012,19,926
09/02/2012,22,923
09/03/2012,1,922
09/03/2012,4,926.5
09/03/2012,7,930
09/03/2012,10,917.5
09/03/2012,13,913
09/03/2012,16,913.5
09/03/2012,19,915
09/03/2012,22,916
09/04/2012,1,916
09/04/2012,4,917.5
09/04/2012,7,919
09/04/2012,10,916.5
09/04/2012,13,914
09/04/2012,16,913.5
09/04/2012,19,912
09/04/2012,22,911.5
09/05/2012,1,910
09/05/2012,4,909
09/05/2012,7,908
09/05/2012,10,908
09/05/2012,13,907
09/05/2012,16,903
09/05/2012,19,900
09/05/2012,22,900
09/06/2012,1,895
09/06/2012,4,882.5
09/06/2012,7,868
09/06/2012,10,850.5
09/06/2012,13,833
09/06/2012,16,823
09/06/2012,19,816
09/06/2012,22,822
09/07/2012,1,825
09/07/2012,4,833.5
09/07/2012,7,839
09/07/2012,10,837.5
09/07/2012,13,836
09/07/2012,16,843.5
09/07/2012,19,857
09/07/2012,22,865
09/08/2012,1,875
09/08/2012,4,887.5
09/08/2012,7,902
09/08/2012,10,905
09/08/2012,13,906
09/08/2012,16,907.5
09/08/2012,19,913
09/08/2012,22,918
09/09/2012,1,920
09/09/2012,4,920
09/09/2012,7,919
09/09/2012,10,904
09/09/2012,13,889
09/09/2012,16,881.5
09/09/2012,19,878
09/09/2012,22,883
09/10/2012,1,890
09/10/2012,4,885
09/10/2012,7,876
09/10/2012,10,873
09/10/2012,13,875
09/10/2012,16,874.5
09/10/2012,19,873
09/10/2012,22,870
09/11/2012,1,867
09/11/2012,4,861
09/11/2012,7,853
09/11/2012,10,844
09/11/2012,13,840
09/11/2012,16,837
09/11/2012,19,833
09/11/2012,22,836
09/12/2012,1,840
09/12/2012,4,836
09/12/2012,7,831
09/12/2012,10,831.5
09/12/2012,13,833
09/12/2012,16,833.5
09/12/2012,19,833
09/12/2012,22,831
09/13/2012,1,828
09/13/2012,4,827
09/13/2012,7,827
09/13/2012,10,830
09/13/2012,13,834
09/13/2012,16,834
09/13/2012,19,834
09/13/2012,22,831
09/14/2012,1,829
09/14/2012,4,819
09/14/2012,7,808
09/14/2012,10,800
09/14/2012,13,804
09/14/2012,16,816.5
09/14/2012,19,825
09/14/2012,22,824.5
09/15/2012,1,822
09/15/2012,4,828.5
09/15/2012,7,836
09/15/2012,10,828.5
09/15/2012,13,830
09/15/2012,16,834
09/15/2012,19,832
09/15/2012,22,830
09/16/2012,1,827
09/16/2012,4,821.5
09/16/2012,7,815
09/16/2012,10,808
09/16/2012,13,802
09/16/2012,16,798
09/16/2012,19,796
09/16/2012,22,794.5
09/17/2012,1,792
09/17/2012,4,787
09/17/2012,7,782
09/17/2012,10,775.5
09/17/2012,13,769
09/17/2012,16,768.5
09/17/2012,19,774
09/17/2012,22,778
09/18/2012,1,783
09/18/2012,4,786
09/18/2012,7,789
09/18/2012,10,781
09/18/2012,13,774
09/18/2012,16,781
09/18/2012,19,788
09/18/2012,22,789.5
09/19/2012,1,787
09/19/2012,4,788
09/19/2012,7,792
09/19/2012,10,799
09/19/2012,13,798
09/19/2012,16,797
09/19/2012,19,797
09/19/2012,22,797
09/20/2012,1,797
09/20/2012,4,798
09/20/2012,7,798
09/20/2012,10,801
09/20/2012,13,803
09/20/2012,16,807
09/20/2012,19,812
09/20/2012,22,816
09/21/2012,1,819
09/21/2012,4,824
09/21/2012,7,828
09/21/2012,10,828
09/21/2012,13,825
09/21/2012,16,820
09/21/2012,19,817
09/21/2012,22,807
09/22/2012,1,799
09/22/2012,4,795.5
09/22/2012,7,794
09/22/2012,10,791
09/22/2012,13,789
09/22/2012,16,786.5
09/22/2012,19,788
09/22/2012,22,789.5
09/23/2012,1,791
09/23/2012,4,796
09/23/2012,7,801
09/23/2012,10,802.5
09/23/2012,13,803
09/23/2012,16,799
09/23/2012,19,797
09/23/2012,22,792
09/24/2012,1,788
09/24/2012,4,796.5
09/24/2012,7,804
09/24/2012,10,813.5
09/24/2012,13,822
09/24/2012,16,827
09/24/2012,19,829
09/24/2012,22,840.5
09/25/2012,1,859
09/25/2012,4,879.5
09/25/2012,7,894
09/25/2012,9,904
09/25/2012,13,909
09/25/2012,16,926
09/25/2012,19,936
09/25/2012,22,982
09/26/2012,1,1039
09/26/2012,4,1074.666667
09/26/2012,7,1115.333333
09/26/2012,10,1132
09/26/2012,13,1137.333333
09/26/2012,16,1125
09/26/2012,19,1107.666667
09/26/2012,22,1084.75
09/27/2012,1,1071
09/27/2012,4,1073
09/27/2012,7,1081
09/27/2012,10,1092.5
09/27/2012,13,1103
09/27/2012,16,1107
09/27/2012,19,1107
09/27/2012,22,1107
09/28/2012,1,1115
09/28/2012,4,1117.5
09/28/2012,7,1110
09/28/2012,10,1105.5
09/28/2012,13,1102
09/28/2012,16,1095.5
09/28/2012,19,1090
09/28/2012,22,1083
09/29/2012,1,1077
09/29/2012,4,1070.5
09/29/2012,7,1064
09/29/2012,10,1055
09/29/2012,13,1050
09/29/2012,16,1044.5
09/29/2012,19,1040
09/29/2012,22,1036
09/30/2012,1,1033
09/30/2012,4,1026
09/30/2012,7,1018
09/30/2012,10,1013.5
09/30/2012,13,1009
09/30/2012,16,1003
09/30/2012,19,997
09/30/2012,22,994
10/01/2012,1,992
10/01/2012,4,991
10/01/2012,7,990
10/01/2012,10,988
10/01/2012,13,986
10/01/2012,16,983
10/01/2012,19,979
10/01/2012,22,975
10/02/2012,1,972
10/02/2012,4,969
10/02/2012,7,966
10/02/2012,10,960
10/02/2012,13,954
10/02/2012,16,948
10/02/2012,19,942
10/02/2012,22,939
10/03/2012,1,936
10/03/2012,4,935
10/03/2012,7,934
10/03/2012,10,936
10/03/2012,13,938
10/03/2012,16,936
10/03/2012,19,933
10/03/2012,22,931
10/04/2012,1,930
10/04/2012,4,927
10/04/2012,7,924
10/04/2012,10,929
10/04/2012,13,931
10/04/2012,16,929.5
10/04/2012,19,928
10/04/2012,22,927.5
10/05/2012,1,930
10/05/2012,4,931
10/05/2012,7,933
10/05/2012,10,934
10/05/2012,13,935
10/05/2012,16,934
10/05/2012,19,933
10/05/2012,22,932
10/06/2012,1,931
10/06/2012,4,934.5
10/06/2012,7,940
10/06/2012,10,950
10/06/2012,13,955
10/06/2012,16,953.5
10/06/2012,19,949
10/06/2012,22,946
10/07/2012,1,942
10/07/2012,4,933.5
10/07/2012,7,925
10/07/2012,10,921
10/07/2012,13,918
10/07/2012,16,915
10/07/2012,19,910
10/07/2012,22,906
10/08/2012,1,903
10/08/2012,4,893
10/08/2012,7,882
10/08/2012,10,880
10/08/2012,13,881
10/08/2012,16,878.5
10/08/2012,19,871
10/08/2012,22,862
10/09/2012,1,856
10/09/2012,4,851
10/09/2012,7,843
10/09/2012,10,848.5
10/09/2012,13,855
10/09/2012,16,856.5
10/09/2012,19,854
10/09/2012,22,849.5
10/10/2012,1,845
10/10/2012,4,837
10/10/2012,7,829
10/10/2012,10,834.5
10/10/2012,13,838
10/10/2012,16,840.5
10/10/2012,19,842
10/10/2012,22,843
10/11/2012,1,840
10/11/2012,4,831.5
10/11/2012,7,824
10/11/2012,10,808.5
10/11/2012,13,799
10/11/2012,16,808
10/11/2012,19,814
10/11/2012,22,818.5
10/12/2012,1,823
10/12/2012,4,818
10/12/2012,7,809
10/12/2012,10,799
10/12/2012,13,791
10/12/2012,16,801
10/12/2012,19,810
10/12/2012,22,814.5
10/13/2012,1,819
10/13/2012,4,822
10/13/2012,7,820
10/13/2012,10,807.5
10/13/2012,13,799
10/13/2012,16,808
10/13/2012,19,817
10/13/2012,22,821.5
10/14/2012,1,823
10/14/2012,4,818.5
10/14/2012,7,813
10/14/2012,10,801.5
10/14/2012,13,791
10/14/2012,16,803
10/14/2012,19,819
10/14/2012,22,826.5
10/15/2012,1,828
10/15/2012,4,821.5
10/15/2012,7,814
10/15/2012,10,803.5
10/15/2012,13,797
10/15/2012,16,811
10/15/2012,19,822
10/15/2012,22,831
10/16/2012,1,835
10/16/2012,4,835.5
10/16/2012,7,837
10/16/2012,10,838
10/16/2012,13,839
10/16/2012,16,844.5
10/16/2012,19,852
10/16/2012,22,851.5
10/17/2012,1,849
10/17/2012,4,849.5
10/17/2012,7,853
10/17/2012,10,854.5
10/17/2012,13,855
10/17/2012,16,850
10/17/2012,19,845
10/17/2012,22,841.5
10/18/2012,1,840
10/18/2012,4,835
10/18/2012,7,829
10/18/2012,10,834
10/18/2012,13,841
10/18/2012,16,840
10/18/2012,19,837
10/18/2012,22,840
10/19/2012,1,843
10/19/2012,4,857.5
10/19/2012,7,875
10/19/2012,10,877.5
10/19/2012,13,878
10/19/2012,16,873
10/19/2012,19,865
10/19/2012,22,859
10/20/2012,1,852
10/20/2012,4,852
10/20/2012,7,852
10/20/2012,10,846.5
10/20/2012,13,836
10/20/2012,16,824
10/20/2012,19,815
10/20/2012,22,808
10/21/2012,1,800
10/21/2012,4,793
10/21/2012,7,786
10/21/2012,10,779.5
10/21/2012,13,774
10/21/2012,16,773.5
10/21/2012,19,773
10/21/2012,22,772.5
10/22/2012,1,771
10/22/2012,4,776
10/22/2012,7,781
10/22/2012,10,805
10/22/2012,13,829
10/22/2012,16,841
10/22/2012,19,843
10/22/2012,22,840
10/23/2012,1,838
10/23/2012,4,839
10/23/2012,7,843
10/23/2012,10,844
10/23/2012,13,843
10/23/2012,16,839.5
10/23/2012,19,836
10/23/2012,22,831.5
10/24/2012,1,828
10/24/2012,4,825
10/24/2012,7,823
10/24/2012,10,819
10/24/2012,13,813
10/24/2012,16,806.5
10/24/2012,19,801
10/24/2012,22,798
10/25/2012,1,794
10/25/2012,4,793
10/25/2012,7,792
10/25/2012,10,792
10/25/2012,13,790
10/25/2012,16,790
10/25/2012,19,786
10/25/2012,22,780
10/26/2012,1,776
10/26/2012,4,769
10/26/2012,7,763
10/26/2012,10,760
10/26/2012,13,760
10/26/2012,16,759
10/26/2012,19,757
10/26/2012,22,756
10/27/2012,1,753
10/27/2012,4,734.5
10/27/2012,7,718
10/27/2012,10,710.5
10/27/2012,13,706
10/27/2012,16,694
10/27/2012,19,685
10/27/2012,22,678
10/28/2012,1,672
10/28/2012,4,675.5
10/28/2012,7,687
10/28/2012,10,717.3333333
10/28/2012,13,770.6666667
10/28/2012,16,812
10/28/2012,19,831.6666667
10/28/2012,22,838.25
10/29/2012,1,842
10/29/2012,4,826
10/29/2012,7,803
10/29/2012,10,791
10/29/2012,13,784
10/29/2012,16,775.5
10/29/2012,19,770
10/29/2012,22,764
10/30/2012,1,759
10/30/2012,4,760
10/30/2012,7,764
10/30/2012,10,755
10/30/2012,13,738
10/30/2012,16,726.5
10/30/2012,19,714
10/30/2012,22,710
10/31/2012,1,708
10/31/2012,4,706
10/31/2012,7,702
10/31/2012,10,700
10/31/2012,13,698
10/31/2012,16,697
10/31/2012,19,695
10/31/2012,22,694
11/01/2012,1,693
11/01/2012,4,692
11/01/2012,7,691
11/01/2012,10,684
11/01/2012,13,676
11/01/2012,16,669
11/01/2012,19,663
11/01/2012,22,660
11/02/2012,1,658
11/02/2012,4,656
11/02/2012,7,655
11/02/2012,10,661
11/02/2012,13,670
11/02/2012,16,680
11/02/2012,19,689
11/02/2012,22,686
11/03/2012,1,683
11/03/2012,4,677.5
11/03/2012,7,673
11/03/2012,10,661.5
11/03/2012,13,652
11/03/2012,16,649
11/03/2012,19,660
11/03/2012,22,677.5
11/04/2012,1,690
11/04/2012,4,683
11/04/2012,7,675
11/04/2012,10,653
11/04/2012,13,636
11/04/2012,16,629.5
11/04/2012,19,636
11/04/2012,22,650.5
11/05/2012,1,666
11/05/2012,4,672.5
11/05/2012,7,662
11/05/2012,10,646
11/05/2012,13,628
11/05/2012,16,621
11/05/2012,19,614
11/05/2012,22,619.5
11/06/2012,1,628
11/06/2012,4,633.5
11/06/2012,7,638
11/06/2012,10,641.5
11/06/2012,13,638
11/06/2012,16,648.5
11/06/2012,19,658
11/06/2012,22,664.5
11/07/2012,1,673
11/07/2012,4,679.5
11/07/2012,7,676
11/07/2012,10,663.5
11/07/2012,13,659
11/07/2012,16,660
11/07/2012,19,665
11/07/2012,22,669
11/08/2012,1,670
11/08/2012,4,667
11/08/2012,7,663
