Date,Hour,Waterlevel
01/22/2014,13,88
01/22/2014,16,80
01/22/2014,19,72
01/22/2014,22,66
01/23/2014,1,60
01/23/2014,4,56
01/23/2014,7,62
01/23/2014,10,103
01/23/2014,13,132
01/23/2014,16,141
01/23/2014,19,142
01/23/2014,22,149
01/24/2014,1,160
01/24/2014,4,169
01/24/2014,7,180
01/24/2014,10,194
01/24/2014,13,206
01/24/2014,16,211
01/24/2014,19,214
01/24/2014,22,218
01/25/2014,1,224
01/25/2014,4,227
01/25/2014,7,230
01/25/2014,10,236
01/25/2014,13,242
01/25/2014,16,240
01/25/2014,19,238
01/25/2014,22,235
01/26/2014,1,232
01/26/2014,4,234
01/26/2014,7,240
01/26/2014,10,244
01/26/2014,13,244
01/26/2014,16,244
01/26/2014,19,242
01/26/2014,22,237
01/27/2014,1,234
01/27/2014,4,235
01/27/2014,7,240
01/27/2014,10,258
01/27/2014,13,260
01/27/2014,16,256
01/27/2014,19,250
01/27/2014,22,246
01/28/2014,1,240
01/28/2014,4,238
01/28/2014,7,252
01/28/2014,10,259
01/28/2014,13,266
01/28/2014,16,262
01/28/2014,19,256
01/28/2014,22,250
01/29/2014,1,246
01/29/2014,4,248
01/29/2014,7,260
01/29/2014,10,271
01/29/2014,13,274
01/29/2014,16,268
01/29/2014,19,258
01/29/2014,22,246
01/30/2014,1,236
01/30/2014,4,232
01/30/2014,7,228
01/30/2014,10,228
01/30/2014,13,228
01/30/2014,16,214
01/30/2014,19,200
01/30/2014,22,175
01/31/2014,1,150
01/31/2014,4,143
01/31/2014,7,136
01/31/2014,10,144
01/31/2014,13,152
01/31/2014,16,142
01/31/2014,19,132
01/31/2014,22,116
02/01/2014,1,100
02/01/2014,4,92
02/01/2014,7,84
02/01/2014,10,109
02/01/2014,13,134
02/01/2014,16,119
02/01/2014,19,104
02/01/2014,22,93
02/02/2014,1,82
02/02/2014,4,72
02/02/2014,7,62
02/02/2014,10,100
02/02/2014,13,138
02/02/2014,16,122
02/02/2014,19,106
02/02/2014,22,91
02/03/2014,1,76
02/03/2014,4,59
02/03/2014,7,42
02/03/2014,10,71
02/03/2014,13,100
02/03/2014,16,91
02/03/2014,19,82
02/03/2014,22,65
02/04/2014,1,48
02/04/2014,4,36
02/04/2014,7,24
02/04/2014,10,53
02/04/2014,13,82
02/04/2014,16,74
02/04/2014,19,66
02/04/2014,22,54
02/05/2014,1,42
02/05/2014,4,34
02/05/2014,7,26
02/05/2014,10,51
02/05/2014,13,76
02/05/2014,16,75
02/05/2014,19,74
02/05/2014,22,82
02/06/2014,1,90
02/06/2014,4,101
02/06/2014,7,108
02/06/2014,10,129
02/06/2014,13,142
02/06/2014,16,148
02/06/2014,19,154
02/06/2014,22,171
02/07/2014,1,194
02/07/2014,4,207
02/07/2014,7,212
02/07/2014,10,221
02/07/2014,13,224
02/07/2014,16,227
02/07/2014,19,230
02/07/2014,22,227
02/08/2014,1,230
02/08/2014,4,244
02/08/2014,7,252
02/08/2014,10,253
02/08/2014,13,254
02/08/2014,16,251
02/08/2014,19,248
02/08/2014,22,242
02/09/2014,1,242
02/09/2014,4,248
02/09/2014,7,252
02/09/2014,10,261
02/09/2014,13,262
02/09/2014,16,257
02/09/2014,19,250
02/09/2014,22,244
02/10/2014,1,242
02/10/2014,4,245
02/10/2014,7,250
02/10/2014,10,254
02/10/2014,13,254
02/10/2014,16,250
02/10/2014,19,244
02/10/2014,22,236
02/11/2014,1,236
02/11/2014,4,243
02/11/2014,7,250
02/11/2014,10,261
02/11/2014,13,258
02/11/2014,16,252
02/11/2014,19,246
02/11/2014,22,237
02/12/2014,1,232
02/12/2014,4,232
02/12/2014,7,242
02/12/2014,10,255
02/12/2014,13,258
02/12/2014,16,250
02/12/2014,19,244
02/12/2014,22,238
02/13/2014,1,230
02/13/2014,4,231
02/13/2014,7,234
02/13/2014,10,246
02/13/2014,13,250
02/13/2014,16,240
02/13/2014,19,234
02/13/2014,22,231
02/14/2014,1,228
02/14/2014,4,229
02/14/2014,7,232
02/14/2014,10,244
02/14/2014,13,248
02/14/2014,16,244
02/14/2014,19,230
02/14/2014,22,222
02/15/2014,1,214
02/15/2014,4,208
02/15/2014,7,202
02/15/2014,10,209
02/15/2014,13,216
02/15/2014,16,210
02/15/2014,19,204
02/15/2014,22,193
02/16/2014,1,182
02/16/2014,4,171
02/16/2014,7,160
02/16/2014,10,170
02/16/2014,13,180
02/16/2014,16,169
02/16/2014,19,158
02/16/2014,22,140
02/17/2014,1,122
02/17/2014,4,106
02/17/2014,7,90
02/17/2014,10,107
02/17/2014,13,124
02/17/2014,16,115
02/17/2014,19,106
02/17/2014,22,93
02/18/2014,1,80
02/18/2014,4,66
02/18/2014,7,52
02/18/2014,10,73
02/18/2014,13,94
02/18/2014,16,87
02/18/2014,19,80
02/18/2014,22,68
02/19/2014,1,56
02/19/2014,4,45
02/19/2014,7,34
02/19/2014,10,38
02/19/2014,13,42
02/19/2014,16,41
02/19/2014,19,40
02/19/2014,22,39
02/20/2014,1,38
02/20/2014,4,37
02/20/2014,7,36
02/20/2014,10,53
02/20/2014,13,70
02/20/2014,16,65
02/20/2014,19,60
02/20/2014,22,58
02/21/2014,1,56
02/21/2014,4,64
02/21/2014,7,72
02/21/2014,10,76
02/21/2014,13,80
02/21/2014,16,77
02/21/2014,19,74
02/21/2014,22,85
02/22/2014,1,96
02/22/2014,4,103
02/22/2014,7,110
02/22/2014,10,105
02/22/2014,13,100
02/22/2014,16,93
02/22/2014,19,86
02/22/2014,22,99
02/23/2014,1,112
02/23/2014,4,125
02/23/2014,7,138
02/23/2014,10,129
02/23/2014,13,120
02/23/2014,16,108
02/23/2014,19,96
02/23/2014,22,111
02/24/2014,1,126
02/24/2014,4,140
02/24/2014,7,154
02/24/2014,10,136
02/24/2014,13,118
02/24/2014,16,106
02/24/2014,19,94
02/24/2014,22,107
02/25/2014,1,120
02/25/2014,4,132
02/25/2014,7,144
02/25/2014,10,134
02/25/2014,13,124
02/25/2014,16,110
02/25/2014,19,96
02/25/2014,22,106
02/26/2014,1,116
02/26/2014,4,125
02/26/2014,7,134
02/26/2014,10,134
02/26/2014,13,134
02/26/2014,16,125
02/26/2014,19,116
02/26/2014,22,112
02/27/2014,1,108
02/27/2014,4,118
02/27/2014,7,128
02/27/2014,10,134
02/27/2014,13,140
02/27/2014,16,132
02/27/2014,19,124
02/27/2014,22,111
02/28/2014,1,98
02/28/2014,4,105
02/28/2014,7,112
02/28/2014,10,123
02/28/2014,13,134
02/28/2014,16,121
02/28/2014,19,108
02/28/2014,22,97
03/01/2014,1,86
03/01/2014,4,93
03/01/2014,7,100
03/01/2014,10,111
03/01/2014,13,122
03/01/2014,16,116
03/01/2014,19,110
03/01/2014,22,96
03/02/2014,1,82
03/02/2014,4,86
03/02/2014,7,90
03/02/2014,10,112
03/02/2014,13,134
03/02/2014,16,125
03/02/2014,19,116
03/02/2014,22,105
03/03/2014,1,94
03/03/2014,4,82
03/03/2014,7,70
03/03/2014,10,92
03/03/2014,13,114
03/03/2014,16,111
03/03/2014,19,108
03/03/2014,22,97
03/04/2014,1,86
03/04/2014,4,75
03/04/2014,7,64
03/04/2014,10,80
03/04/2014,13,96
03/04/2014,16,104
03/04/2014,19,112
03/04/2014,22,102
03/05/2014,1,92
03/05/2014,4,83
03/05/2014,7,74
03/05/2014,10,88
03/05/2014,13,102
03/05/2014,16,87
03/05/2014,19,72
03/05/2014,22,72
03/06/2014,1,72
03/06/2014,4,78
03/06/2014,7,84
03/06/2014,10,81
03/06/2014,13,78
03/06/2014,16,66
03/06/2014,19,54
03/06/2014,22,64
03/07/2014,1,74
03/07/2014,4,90
03/07/2014,7,106
03/07/2014,10,98
03/07/2014,13,90
03/07/2014,16,81
03/07/2014,19,72
03/07/2014,22,81
03/08/2014,1,90
03/08/2014,4,107
03/08/2014,7,124
03/08/2014,10,115
03/08/2014,13,106
03/08/2014,16,97
03/08/2014,19,88
03/08/2014,22,99
03/09/2014,1,110
03/09/2014,4,126
03/09/2014,7,142
03/09/2014,10,134
03/09/2014,13,126
03/09/2014,16,114
03/09/2014,19,102
03/09/2014,22,110
03/10/2014,1,118
03/10/2014,4,128
03/10/2014,7,138
03/10/2014,10,127
03/10/2014,13,116
03/10/2014,16,105
03/10/2014,19,94
03/10/2014,22,103
03/11/2014,1,112
03/11/2014,4,123
03/11/2014,7,134
03/11/2014,10,124
03/11/2014,13,114
03/11/2014,16,103
03/11/2014,19,92
03/11/2014,22,103
03/12/2014,1,114
03/12/2014,4,123
03/12/2014,7,132
03/12/2014,10,132
03/12/2014,13,132
03/12/2014,16,122
03/12/2014,19,112
03/12/2014,22,105
03/13/2014,1,98
03/13/2014,4,114
03/13/2014,7,130
03/13/2014,10,136
03/13/2014,13,142
03/13/2014,16,126
03/13/2014,19,110
03/13/2014,22,102
03/14/2014,1,94
03/14/2014,4,104
03/14/2014,7,114
03/14/2014,10,121
03/14/2014,13,128
03/14/2014,16,118
03/14/2014,19,108
03/14/2014,22,97
03/15/2014,1,86
03/15/2014,4,95
03/15/2014,7,104
03/15/2014,10,117
03/15/2014,13,130
03/15/2014,16,121
03/15/2014,19,112
03/15/2014,22,102
03/16/2014,1,92
03/16/2014,4,103
03/16/2014,7,114
03/16/2014,10,126
03/16/2014,13,138
03/16/2014,16,130
03/16/2014,19,122
03/16/2014,22,114
03/17/2014,1,106
03/17/2014,4,103
03/17/2014,7,100
03/17/2014,10,110
03/17/2014,13,120
03/17/2014,16,115
03/17/2014,19,110
03/17/2014,22,99
03/18/2014,1,88
03/18/2014,4,81
03/18/2014,7,74
03/18/2014,10,82
03/18/2014,13,90
03/18/2014,16,96
03/18/2014,19,102
03/18/2014,22,102
03/19/2014,1,102
03/19/2014,4,100
03/19/2014,7,98
03/19/2014,10,101
03/19/2014,13,104
03/19/2014,16,110
03/19/2014,19,116
03/19/2014,22,114
03/20/2014,1,112
03/20/2014,4,108
03/20/2014,7,104
03/20/2014,10,112
03/20/2014,13,120
03/20/2014,16,113
03/20/2014,19,106
03/20/2014,22,112
03/21/2014,1,118
03/21/2014,4,124
03/21/2014,7,130
03/21/2014,10,120
03/21/2014,13,110
03/21/2014,16,104
03/21/2014,19,98
03/21/2014,22,105
03/22/2014,1,112
03/22/2014,4,125
03/22/2014,7,138
03/22/2014,10,129
03/22/2014,13,120
03/22/2014,16,113
03/22/2014,19,106
03/22/2014,22,119
03/23/2014,1,132
03/23/2014,4,143
03/23/2014,7,154
03/23/2014,10,146
03/23/2014,13,138
03/23/2014,16,130
03/23/2014,19,122
03/23/2014,22,131
03/24/2014,1,140
03/24/2014,4,154
03/24/2014,7,168
03/24/2014,10,159
03/24/2014,13,150
03/24/2014,16,142
03/24/2014,19,134
03/24/2014,22,143
03/25/2014,1,152
03/25/2014,4,165
03/25/2014,7,178
03/25/2014,10,166
03/25/2014,13,154
03/25/2014,16,146
03/25/2014,19,138
03/25/2014,22,150
03/26/2014,1,162
03/26/2014,4,171
03/26/2014,7,180
03/26/2014,10,172
03/26/2014,13,164
03/26/2014,16,153
03/26/2014,19,142
03/26/2014,22,148
03/27/2014,1,154
03/27/2014,4,165
03/27/2014,7,176
03/27/2014,10,169
03/27/2014,13,162
03/27/2014,16,154
03/27/2014,19,146
03/27/2014,22,151
03/28/2014,1,156
03/28/2014,4,163
03/28/2014,7,170
03/28/2014,10,172
03/28/2014,13,174
03/28/2014,16,165
03/28/2014,19,156
03/28/2014,22,149
03/29/2014,1,142
03/29/2014,4,146
03/29/2014,7,150
03/29/2014,10,157
03/29/2014,13,164
03/29/2014,16,156
03/29/2014,19,148
03/29/2014,22,140
03/30/2014,1,132
03/30/2014,4,134
03/30/2014,7,136
03/30/2014,10,145
03/30/2014,13,154
03/30/2014,16,150
03/30/2014,19,146
03/30/2014,22,138
03/31/2014,1,130
03/31/2014,4,124
03/31/2014,7,118
03/31/2014,10,122
03/31/2014,13,126
03/31/2014,16,132
03/31/2014,19,138
03/31/2014,22,126
04/01/2014,1,114
04/01/2014,4,105
04/01/2014,7,96
04/01/2014,10,92
04/01/2014,13,88
04/01/2014,16,96
04/01/2014,19,104
04/01/2014,22,110
04/02/2014,1,116
04/02/2014,4,107
04/02/2014,7,98
04/02/2014,10,91
04/02/2014,13,84
04/02/2014,16,92
04/02/2014,19,100
04/02/2014,22,113
04/03/2014,1,126
04/03/2014,4,118
04/03/2014,7,110
04/03/2014,10,101
04/03/2014,13,92
04/03/2014,16,88
04/03/2014,19,84
04/03/2014,22,93
04/04/2014,1,102
04/04/2014,4,115
04/04/2014,7,128
04/04/2014,10,118
04/04/2014,13,108
04/04/2014,16,101
04/04/2014,19,94
04/04/2014,22,100
04/05/2014,1,106
04/05/2014,4,115
04/05/2014,7,124
04/05/2014,10,113
04/05/2014,13,102
04/05/2014,16,97
04/05/2014,19,92
04/05/2014,22,105
04/06/2014,1,118
04/06/2014,4,133
04/06/2014,7,148
04/06/2014,10,136
04/06/2014,13,124
04/06/2014,16,111
04/06/2014,19,98
04/06/2014,22,115
04/07/2014,1,132
04/07/2014,4,150
04/07/2014,7,168
04/07/2014,10,160
04/07/2014,13,152
04/07/2014,16,139
04/07/2014,19,126
04/07/2014,22,138
04/08/2014,1,150
04/08/2014,4,166
04/08/2014,7,182
04/08/2014,10,179
04/08/2014,13,176
04/08/2014,16,170
04/08/2014,19,164
04/08/2014,22,160
04/09/2014,1,156
04/09/2014,4,179
04/09/2014,7,202
04/09/2014,10,202
04/09/2014,13,202
04/09/2014,16,193
04/09/2014,19,184
04/09/2014,22,178
04/10/2014,1,172
04/10/2014,4,185
04/10/2014,7,198
04/10/2014,10,194
04/10/2014,13,190
04/10/2014,16,183
04/10/2014,19,176
04/10/2014,22,173
04/11/2014,1,170
04/11/2014,4,177
04/11/2014,7,184
04/11/2014,10,186
04/11/2014,13,188
04/11/2014,16,181
04/11/2014,19,174
04/11/2014,22,170
04/12/2014,1,166
04/12/2014,4,173
04/12/2014,7,180
04/12/2014,10,182
04/12/2014,13,184
04/12/2014,16,178
04/12/2014,19,172
04/12/2014,22,179
04/13/2014,1,186
04/13/2014,4,197
04/13/2014,7,208
04/13/2014,10,213
04/13/2014,13,218
04/13/2014,16,214
04/13/2014,19,210
04/13/2014,22,199
04/14/2014,1,188
04/14/2014,4,193
04/14/2014,7,198
04/14/2014,10,200
04/14/2014,13,202
04/14/2014,16,199
04/14/2014,19,196
04/14/2014,22,189
04/15/2014,1,182
04/15/2014,4,186
04/15/2014,7,190
04/15/2014,10,193
04/15/2014,13,196
04/15/2014,16,190
04/15/2014,19,184
04/15/2014,22,181
04/16/2014,1,178
04/16/2014,4,189
04/16/2014,7,200
04/16/2014,10,198
04/16/2014,13,196
04/16/2014,16,191
04/16/2014,19,186
04/16/2014,22,194
04/17/2014,1,202
04/17/2014,4,207
04/17/2014,7,212
04/17/2014,10,212
04/17/2014,13,212
04/17/2014,16,209
04/17/2014,19,206
04/17/2014,22,211
04/18/2014,1,216
04/18/2014,4,218
04/18/2014,7,220
04/18/2014,10,215
04/18/2014,13,210
04/18/2014,16,207
04/18/2014,19,204
04/18/2014,22,210
04/19/2014,1,216
04/19/2014,4,220
04/19/2014,7,224
04/19/2014,10,218
04/19/2014,13,212
04/19/2014,16,205
04/19/2014,19,198
04/19/2014,22,204
04/20/2014,1,210
04/20/2014,4,219
04/20/2014,7,228
04/20/2014,10,222
04/20/2014,13,216
04/20/2014,16,209
04/20/2014,19,202
04/20/2014,22,210
04/21/2014,1,218
04/21/2014,4,224
04/21/2014,7,230
04/21/2014,10,224
04/21/2014,13,218
04/21/2014,16,212
04/21/2014,19,206
04/21/2014,22,210
04/22/2014,1,214
04/22/2014,4,221
04/22/2014,7,228
04/22/2014,10,224
04/22/2014,13,220
04/22/2014,16,214
04/22/2014,19,208
04/22/2014,22,210
04/23/2014,1,212
04/23/2014,4,218
04/23/2014,7,224
04/23/2014,10,219
04/23/2014,13,214
04/23/2014,16,208
04/23/2014,19,202
04/23/2014,22,206
04/24/2014,1,210
04/24/2014,4,218
04/24/2014,7,226
04/24/2014,10,228
04/24/2014,13,230
04/24/2014,16,221
04/24/2014,19,212
04/24/2014,22,215
04/25/2014,1,218
04/25/2014,4,223
04/25/2014,7,228
04/25/2014,10,226
04/25/2014,13,224
04/25/2014,16,216
04/25/2014,19,208
04/25/2014,22,210
04/26/2014,1,212
04/26/2014,4,216
04/26/2014,7,220
04/26/2014,10,218
04/26/2014,13,216
04/26/2014,16,211
04/26/2014,19,206
04/26/2014,22,203
04/27/2014,1,200
04/27/2014,4,205
04/27/2014,7,210
04/27/2014,10,209
04/27/2014,13,208
04/27/2014,16,206
04/27/2014,19,204
04/27/2014,22,206
04/28/2014,1,208
04/28/2014,4,212
04/28/2014,7,216
04/28/2014,10,214
04/28/2014,13,212
04/28/2014,16,208
04/28/2014,19,204
04/28/2014,22,210
04/29/2014,1,216
04/29/2014,4,224
04/29/2014,7,232
04/29/2014,10,232
04/29/2014,13,232
04/29/2014,16,229
04/29/2014,19,226
04/29/2014,22,223
04/30/2014,1,220
04/30/2014,4,224
04/30/2014,7,228
04/30/2014,10,232
04/30/2014,13,236
04/30/2014,16,243
04/30/2014,19,250
04/30/2014,22,255
05/01/2014,1,260
05/01/2014,4,263
05/01/2014,7,266
05/01/2014,10,258
05/01/2014,13,250
05/01/2014,16,247
05/01/2014,19,244
05/01/2014,22,252
05/02/2014,1,260
05/02/2014,4,255
05/02/2014,7,250
05/02/2014,10,243
05/02/2014,13,236
05/02/2014,16,232
05/02/2014,19,228
05/02/2014,22,245
05/03/2014,1,262
05/03/2014,4,255
05/03/2014,7,248
05/03/2014,10,240
05/03/2014,13,232
05/03/2014,16,231
05/03/2014,19,230
05/03/2014,22,244
05/04/2014,1,258
05/04/2014,4,262
05/04/2014,7,266
05/04/2014,10,259
05/04/2014,13,252
05/04/2014,16,245
05/04/2014,19,238
05/04/2014,22,249
05/05/2014,1,260
05/05/2014,4,270
05/05/2014,7,280
05/05/2014,10,273
05/05/2014,13,266
05/05/2014,16,260
05/05/2014,19,254
05/05/2014,22,250
05/06/2014,1,246
05/06/2014,4,254
05/06/2014,7,262
05/06/2014,10,260
05/06/2014,13,258
05/06/2014,16,254
05/06/2014,19,250
05/06/2014,22,253
05/07/2014,1,256
05/07/2014,4,262
05/07/2014,7,268
05/07/2014,10,266
05/07/2014,13,264
05/07/2014,16,258
05/07/2014,19,252
05/07/2014,22,256
05/08/2014,1,260
05/08/2014,4,265
05/08/2014,7,270
05/08/2014,10,268
05/08/2014,13,266
05/08/2014,16,260
05/08/2014,19,254
05/08/2014,22,256
05/09/2014,1,258
05/09/2014,4,263
05/09/2014,7,268
05/09/2014,10,266
05/09/2014,13,264
05/09/2014,16,257
05/09/2014,19,250
05/09/2014,22,251
05/10/2014,1,252
05/10/2014,4,256
05/10/2014,7,260
05/10/2014,10,259
05/10/2014,13,258
05/10/2014,16,252
05/10/2014,19,246
05/10/2014,22,247
05/11/2014,1,248
05/11/2014,4,250
05/11/2014,7,252
05/11/2014,10,252
05/11/2014,13,252
05/11/2014,16,251
05/11/2014,19,250
05/11/2014,22,249
05/12/2014,1,248
05/12/2014,4,248
05/12/2014,7,248
05/12/2014,10,244
05/12/2014,13,240
05/12/2014,16,238
05/12/2014,19,236
05/12/2014,22,234
05/13/2014,1,232
05/13/2014,4,231
05/13/2014,7,230
05/13/2014,10,227
05/13/2014,13,224
05/13/2014,16,230
05/13/2014,19,236
05/13/2014,22,239
05/14/2014,1,242
05/14/2014,4,244
05/14/2014,7,246
05/14/2014,10,242
05/14/2014,13,238
05/14/2014,16,239
05/14/2014,19,240
05/14/2014,22,242
05/15/2014,1,244
05/15/2014,4,242
05/15/2014,7,240
05/15/2014,10,235
05/15/2014,13,230
05/15/2014,16,233
05/15/2014,19,236
05/15/2014,22,239
05/16/2014,1,242
05/16/2014,4,241
05/16/2014,7,240
05/16/2014,10,233
05/16/2014,13,226
05/16/2014,16,224
05/16/2014,19,222
05/16/2014,22,226
05/17/2014,1,230
05/17/2014,4,235
05/17/2014,7,240
05/17/2014,10,238
05/17/2014,13,236
05/17/2014,16,235
05/17/2014,19,234
05/17/2014,22,238
05/18/2014,1,242
05/18/2014,4,250
05/18/2014,7,258
05/18/2014,10,251
05/18/2014,13,244
05/18/2014,16,245
05/18/2014,19,246
05/18/2014,22,252
05/19/2014,1,258
05/19/2014,4,264
05/19/2014,7,270
05/19/2014,10,264
05/19/2014,13,258
05/19/2014,16,253
05/19/2014,19,248
05/19/2014,22,255
05/20/2014,1,262
05/20/2014,4,271
05/20/2014,7,280
05/20/2014,10,276
05/20/2014,13,272
05/20/2014,16,267
05/20/2014,19,262
05/20/2014,22,266
05/21/2014,1,270
05/21/2014,4,277
05/21/2014,7,284
05/21/2014,10,280
05/21/2014,13,276
05/21/2014,16,271
05/21/2014,19,266
05/21/2014,22,267
05/22/2014,1,268
05/22/2014,4,270
05/22/2014,7,272
05/22/2014,10,267
05/22/2014,13,262
05/22/2014,16,255
05/22/2014,19,248
05/22/2014,22,252
05/23/2014,1,256
05/23/2014,4,260
05/23/2014,7,264
05/23/2014,10,262
05/23/2014,13,260
05/23/2014,16,252.5
05/23/2014,19,245
05/23/2014,22,239.5
05/24/2014,1,234
05/24/2014,4,231
05/24/2014,7,228
05/24/2014,10,231
05/24/2014,13,234
05/24/2014,16,237
05/24/2014,19,240
05/24/2014,22,236
05/25/2014,1,232
05/25/2014,4,221
05/25/2014,7,210
05/25/2014,10,207
05/25/2014,13,204
05/25/2014,16,202
05/25/2014,19,200
05/25/2014,22,185
05/26/2014,1,170
05/26/2014,4,162
05/26/2014,7,154
05/26/2014,10,145
05/26/2014,13,136
05/26/2014,16,141
05/26/2014,19,146
05/26/2014,22,141
05/27/2014,1,136
05/27/2014,4,130
05/27/2014,7,124
05/27/2014,10,122
05/27/2014,13,120
05/27/2014,16,138
05/27/2014,19,156
05/27/2014,22,159
05/28/2014,1,162
05/28/2014,4,164
05/28/2014,7,166
05/28/2014,10,159
05/28/2014,13,152
05/28/2014,16,165
05/28/2014,19,178
05/28/2014,22,180
05/29/2014,1,182
05/29/2014,4,183
05/29/2014,7,184
05/29/2014,10,176
05/29/2014,13,168
05/29/2014,16,172
05/29/2014,19,176
05/29/2014,22,183
05/30/2014,1,190
05/30/2014,4,192
05/30/2014,7,194
05/30/2014,10,194
05/30/2014,13,194
05/30/2014,16,187
05/30/2014,19,180
05/30/2014,22,188
05/31/2014,1,196
05/31/2014,4,207
05/31/2014,7,218
05/31/2014,10,210
05/31/2014,13,202
05/31/2014,16,198
05/31/2014,19,194
05/31/2014,22,200
06/01/2014,1,206
06/01/2014,4,211
06/01/2014,7,216
06/01/2014,10,208
06/01/2014,13,200
06/01/2014,16,192
06/01/2014,19,184
06/01/2014,22,189
06/02/2014,1,194
06/02/2014,4,203
06/02/2014,7,212
06/02/2014,10,196
06/02/2014,13,180
06/02/2014,16,174
06/02/2014,19,168
06/02/2014,22,177
06/03/2014,1,186
06/03/2014,4,194
06/03/2014,7,202
06/03/2014,10,196
06/03/2014,13,190
06/03/2014,16,181
06/03/2014,19,172
06/03/2014,22,176
06/04/2014,1,180
06/04/2014,4,189
06/04/2014,7,198
06/04/2014,10,189
06/04/2014,13,180
06/04/2014,16,174
06/04/2014,19,168
06/04/2014,22,178
06/05/2014,1,188
06/05/2014,4,200
06/05/2014,7,212
06/05/2014,10,203
06/05/2014,13,194
06/05/2014,16,188
06/05/2014,19,182
06/05/2014,22,186
06/06/2014,1,190
06/06/2014,4,199
06/06/2014,7,208
06/06/2014,10,206
06/06/2014,13,204
06/06/2014,16,191
06/06/2014,19,178
06/06/2014,22,175
06/07/2014,1,172
06/07/2014,4,176
06/07/2014,7,180
06/07/2014,10,175
06/07/2014,13,170
06/07/2014,16,172
06/07/2014,19,174
06/07/2014,22,171
06/08/2014,1,168
06/08/2014,4,169
06/08/2014,7,170
06/08/2014,10,167
06/08/2014,13,164
06/08/2014,16,166
06/08/2014,19,168
06/08/2014,22,172
06/09/2014,1,176
06/09/2014,4,175
06/09/2014,7,174
06/09/2014,10,172
06/09/2014,13,170
06/09/2014,16,174
06/09/2014,19,178
06/09/2014,22,184
06/10/2014,1,190
06/10/2014,4,196
06/10/2014,7,202
06/10/2014,10,205
06/10/2014,13,208
06/10/2014,16,216
06/10/2014,19,224
06/10/2014,22,228
06/11/2014,1,232
06/11/2014,4,236
06/11/2014,7,240
06/11/2014,10,237
06/11/2014,13,234
06/11/2014,16,239
06/11/2014,19,244
06/11/2014,22,252
06/12/2014,1,260
06/12/2014,4,258
06/12/2014,7,256
06/12/2014,10,256
06/12/2014,13,256
06/12/2014,16,265
06/12/2014,19,274
06/12/2014,22,288
06/13/2014,1,302
06/13/2014,4,308
06/13/2014,7,314
06/13/2014,10,310
06/13/2014,13,306
06/13/2014,16,305
06/13/2014,19,304
06/13/2014,22,311
06/14/2014,1,318
06/14/2014,4,321
06/14/2014,7,324
06/14/2014,10,318
06/14/2014,13,312
06/14/2014,16,301
06/14/2014,19,290
06/14/2014,22,290
06/15/2014,1,290
06/15/2014,4,290
06/15/2014,7,290
06/15/2014,10,277
06/15/2014,13,264
06/15/2014,16,252
06/15/2014,19,240
06/15/2014,22,238
06/16/2014,1,236
06/16/2014,4,243
06/16/2014,7,250
06/16/2014,10,236
06/16/2014,13,222
06/16/2014,16,209
06/16/2014,19,196
06/16/2014,22,204
06/17/2014,1,212
06/17/2014,4,223
06/17/2014,7,234
06/17/2014,10,226
06/17/2014,13,218
06/17/2014,16,213
06/17/2014,19,208
06/17/2014,22,216
06/18/2014,1,224
06/18/2014,4,235
06/18/2014,7,246
06/18/2014,10,240
06/18/2014,13,234
06/18/2014,16,227
06/18/2014,19,220
06/18/2014,22,228
06/19/2014,1,236
06/19/2014,4,247
06/19/2014,7,258
06/19/2014,10,255
06/19/2014,13,252
06/19/2014,16,249
06/19/2014,19,246
06/19/2014,22,250
06/20/2014,1,254
06/20/2014,4,260
06/20/2014,7,266
06/20/2014,10,269
06/20/2014,13,272
06/20/2014,16,274
06/20/2014,19,276
06/20/2014,22,280
06/21/2014,1,284
06/21/2014,4,290
06/21/2014,7,296
06/21/2014,10,298
06/21/2014,13,300
06/21/2014,16,297
06/21/2014,19,294
06/21/2014,22,289
06/22/2014,1,284
06/22/2014,4,285
06/22/2014,7,286
06/22/2014,10,282
06/22/2014,13,278
06/22/2014,16,274
06/22/2014,19,270
06/22/2014,22,266
06/23/2014,1,262
06/23/2014,4,256
06/23/2014,7,250
06/23/2014,10,243
06/23/2014,13,236
06/23/2014,16,226
06/23/2014,19,216
06/23/2014,22,216
06/24/2014,1,216
06/24/2014,4,213
06/24/2014,7,210
06/24/2014,10,208
06/24/2014,13,206
06/24/2014,16,212
06/24/2014,19,218
06/24/2014,22,225
06/25/2014,1,232
06/25/2014,4,230
06/25/2014,7,228
06/25/2014,10,226
06/25/2014,13,224
06/25/2014,16,229
06/25/2014,19,234
06/25/2014,22,238
06/26/2014,1,242
06/26/2014,4,237
06/26/2014,7,232
06/26/2014,10,225
06/26/2014,13,218
06/26/2014,16,218
06/26/2014,19,218
06/26/2014,22,220
06/27/2014,1,222
06/27/2014,4,226
06/27/2014,7,230
06/27/2014,10,228
06/27/2014,13,226
06/27/2014,16,222
06/27/2014,19,218
06/27/2014,22,216
06/28/2014,1,214
06/28/2014,4,219
06/28/2014,7,224
06/28/2014,10,218
06/28/2014,13,212
06/28/2014,16,211
06/28/2014,19,210
06/28/2014,22,215
06/29/2014,1,220
06/29/2014,4,227
06/29/2014,7,234
06/29/2014,10,229
06/29/2014,13,224
06/29/2014,16,222
06/29/2014,19,220
06/29/2014,22,226
06/30/2014,1,232
06/30/2014,4,236
06/30/2014,7,240
