Name Author,About,Genres,Url author,Images Url,BirthDate,DeathDate,avgRating,reviewsCount,RatingsCount,Influences
Jennifer Hillier,"Jennifer Hillier imagines the worst about people, and then writes about it. She’s the USA Today, Toronto Star, and The Globe and Mail bestselling author of Things We Do in the Dark, described as “an intoxicating thrill ride” by the New York Times and “propulsive and chilling” by People magazine. It was a Book of the Month Club selection, an Indigo Top Ten Best Book of the Year, an Amazon Editor’s Spotlight Pick, a Goodreads Choice Award nominee, a Loan Stars pick, and a her third consecutive novel to be honored as a LibraryReads pick, which places her in their Hall of Fame.Jennifer is also the author of six other psychological thrillers. Her USA Today bestselling novel Little Secrets is currently being adapted for Peacock by Tish Cyrus’s Ho Jennifer Hillier imagines the worst about people, and then writes about it. She’s the USA Today, Toronto Star, and The Globe and Mail bestselling author of Things We Do in the Dark, described as “an intoxicating thrill ride” by the New York Times and “propulsive and chilling” by People magazine. It was a Book of the Month Club selection, an Indigo Top Ten Best Book of the Year, an Amazon Editor’s Spotlight Pick, a Goodreads Choice Award nominee, a Loan Stars pick, and a her third consecutive novel to be honored as a LibraryReads pick, which places her in their Hall of Fame.Jennifer is also the author of six other psychological thrillers. Her USA Today bestselling novel Little Secrets is currently being adapted for Peacock by Tish Cyrus’s Hopetown Entertainment, writer Melissa Scrivner Love and Universal Television, and was a finalist for the Los Angeles Times Book Prize and the Anthony Award. Jar of Hearts won the ITW Thriller Award for Best Hardcover Novel and was also shortlisted for the Anthony and Macavity Awards. Her earlier novels are Creep, Freak, The Butcher, and Wonderland, the last of which will be published in mass market paperback and audiobook for the very first time in April 2023. Her books have been published in twenty-three languages so far.Jennifer is Filipino-Canadian, born and raised in Toronto. She spent eight amazing years in Seattle which is where she first became a published writer. She’s a Seahawks fan who married to a Packers guy. They have a young son who looks most like her when he’s crying. She’s afraid of the dark and can’t sleep unless she’s checked the locks on the doors several times. She loves writing when it’s raining, sleeping when it’s sunny, and reading after everyone else has gone to bed. She cherishes her family (those who read, and those who don’t), and her friends (those who write, and those who don’t). She’s a cat person without a cat, which makes her sad. But she’s now back in the Toronto area permanently with her family, which makes her happy.Her next novel is coming in 2024. ...more","Thriller, Suspense, Mystery & Thrillers",https://www.goodreads.com/author/show/4534486.Jennifer_Hillier,https://images.gr-assets.com/authors/1659474027p5/4534486.jpg,,,4.1,43856,439169,
Jennifer Knox,,,https://www.goodreads.com/author/show/3200635.Jennifer_Knox,,,,4.14,75,369,
Jennifer L. Armentrout,"Hey Guys! Please note: I don't send out ARCs for review. If you're interested in reviewing a book of mine before release date, please contact the appropriate publisher. I also do NOT check my Goodreads email.To email me, please use the below addy. jenniferlarmentrout@live.com# 1 New York Times and # 1 International Bestselling author Jennifer lives in Charles Town, West Virginia. All the rumors you’ve heard about her state aren’t true. When she’s not hard at work writing. she spends her time reading, watching really bad zombie movies, pretending to write, hanging out with her husband and her Jack Russell Loki. In early 2015, Jennifer was diagnosed with retinitis pigmentosa, a group of rare genetic disorders that involve a breakdown and deat Hey Guys! Please note: I don't send out ARCs for review. If you're interested in reviewing a book of mine before release date, please contact the appropriate publisher. I also do NOT check my Goodreads email.To email me, please use the below addy. jenniferlarmentrout@live.com# 1 New York Times and # 1 International Bestselling author Jennifer lives in Charles Town, West Virginia. All the rumors you’ve heard about her state aren’t true. When she’s not hard at work writing. she spends her time reading, watching really bad zombie movies, pretending to write, hanging out with her husband and her Jack Russell Loki. In early 2015, Jennifer was diagnosed with retinitis pigmentosa, a group of rare genetic disorders that involve a breakdown and death of cells in the retina, eventually resulting in loss of vision, among other complications. Due to this diagnosis, educating people on the varying degrees of blindness has become of passion of hers, right alongside writing, which she plans to do as long as she can. Her dreams of becoming an author started in algebra class, where she spent most of her time writing short stories….which explains her dismal grades in math. Jennifer writes young adult paranormal, science fiction, fantasy, and contemporary romance. She is published with Tor, HarperCollins Avon and William Morrow, Entangled Teen and Brazen, Disney/Hyperion and Harlequin Teen. Her Wicked Series has been optioned by PassionFlix. Jennifer has won numerous awards, including the 2013 Reviewers Choice Award for Wait for You, the 2015 Editor’s Pick for Fall With Me, and the 2014/2015 Moerser-Jugendbuch- Jury award for Obsidian. Her young adult romantic suspense novel DON’T LOOK BACK was a 2014 nominated Best in Young Adult Fiction by YALSA. Her adult romantic suspense novel TILL DEATH was a Amazon Editor’s Pick and iBook Book of the Month. Her young adult contemporary THE PROBLEM WITH FOREVER is a 2017 RITA Award Winner in Young Adult Fiction. She also writes Adult and New Adult contemporary and paranormal romance under the name J. Lynn. She is published by Entangled Brazen and HarperCollins.She is the owner of ApollyCon and The Origin Event, the successful annual events that features over hundred bestselling authors in Young Adult, New Adult, and Adult Fiction, panels, parties, and more. ...more","Science Fiction & Fantasy, Young Adult, Romance",https://www.goodreads.com/author/show/4476934.Jennifer_L_Armentrout,https://images.gr-assets.com/authors/1552568126p5/4476934.jpg,,,4.19,392866,4624464,
Jennifer Loren,www.jenniferloren.comhttps://www.facebook.com/thedevilseye... www.jenniferloren.comhttps://www.facebook.com/thedevilseye... ...more,"Paranormal, Suspense, Romance",https://www.goodreads.com/author/show/5298385.Jennifer_Loren,https://images.gr-assets.com/authors/1478822075p5/5298385.jpg,,,4.03,760,9353,
Jennifer Lynn Barnes,"Jennifer Lynn Barnes (who mostly goes by Jen) was born in Tulsa, Oklahoma. She has been, in turn, a competitive cheerleader, a volleyball player, a dancer, a debutante, a primate cognition researcher, a teen model, a comic book geek, and a lemur aficionado. She's been writing for as long as she can remember, finished her first full book (which she now refers to as a ""practice book"" and which none of you will ever see) when she was still in high school, and then wrote Golden the summer after her freshman year in college, when she was nineteen. Jen graduated high school in 2002, and from Yale University with a degree in cognitive science (the study of the brain and thought) in May of 2006. She'll be spending the 2006-2007 school year abroad, Jennifer Lynn Barnes (who mostly goes by Jen) was born in Tulsa, Oklahoma. She has been, in turn, a competitive cheerleader, a volleyball player, a dancer, a debutante, a primate cognition researcher, a teen model, a comic book geek, and a lemur aficionado. She's been writing for as long as she can remember, finished her first full book (which she now refers to as a ""practice book"" and which none of you will ever see) when she was still in high school, and then wrote Golden the summer after her freshman year in college, when she was nineteen. Jen graduated high school in 2002, and from Yale University with a degree in cognitive science (the study of the brain and thought) in May of 2006. She'll be spending the 2006-2007 school year abroad, doing autism research at the University of Cambridge in the United Kingdom. ...more","Paranormal Romance, Science Fiction & Fantasy, Young Adult",https://www.goodreads.com/author/show/164187.Jennifer_Lynn_Barnes,https://images.gr-assets.com/authors/1243935916p5/164187.jpg,,,4.16,239950,2123956,
Jennifer Mathieu,"I'm a high school English teacher and writer. My novels for young people include MOXIE, THE TRUTH ABOUT ALICE, DOWN CAME THE RAIN, and more.My fourth novel MOXIE is a film on Netflix, directed by Amy Poehler. :-)All my YA novels are published by Roaring Brook Press/Macmillan.In July 2024, I'll be introducing my first novel for adults, THE FACULTY LOUNGE. It's being published by Dutton and follows a sweeping cast of characters who all work at a big public high school in Texas. I live in Texas with my husband, son, dog, and cat. When it comes to what I read, I love anything that hooks me on the first page. I adore thoughtful memoirs and creative nonfiction about arts and culture. When it comes to fiction, my favorite contemporary writers are I'm a high school English teacher and writer. My novels for young people include MOXIE, THE TRUTH ABOUT ALICE, DOWN CAME THE RAIN, and more.My fourth novel MOXIE is a film on Netflix, directed by Amy Poehler. :-)All my YA novels are published by Roaring Brook Press/Macmillan.In July 2024, I'll be introducing my first novel for adults, THE FACULTY LOUNGE. It's being published by Dutton and follows a sweeping cast of characters who all work at a big public high school in Texas. I live in Texas with my husband, son, dog, and cat. When it comes to what I read, I love anything that hooks me on the first page. I adore thoughtful memoirs and creative nonfiction about arts and culture. When it comes to fiction, my favorite contemporary writers are Curtis Sittenfeld, Danielle Evans, and J. Courtney Sullivan. If I could travel into the world of a book (but only for a little bit!), I'd choose an Edith Wharton novel. ...more","Fiction, Young Adult",https://www.goodreads.com/author/show/6549106.Jennifer_Mathieu,https://images.gr-assets.com/authors/1415034495p5/6549106.jpg,,,3.98,10714,55776,
Jennifer Niven,"Jennifer Niven is the Emmy Award-winning #1 New York Times and International bestselling author of ten books, including All the Bright Places and Holding up the Universe. Her books have been translated in over 75 languages, and All the Bright Places has won literary awards around the world, including the GoodReads Choice Award for Best Young Adult Fiction of 2015. It was named a Best Book of the Year by Time Magazine, NPR, the Guardian, Publisher's Weekly, YALSA, Barnes &amp; Noble, BuzzFeed, the New York Public Library, and others, and was the #1 Kids' Indie Next Book for Winter '14-'15. The film starring Elle Fanning, Justice Smith, Luke Wilson, and Keegan-Michael Key, is now streaming on Netflix, with a script by Jennifer and Liz Hannah (The Jennifer Niven is the Emmy Award-winning #1 New York Times and International bestselling author of ten books, including All the Bright Places and Holding up the Universe. Her books have been translated in over 75 languages, and All the Bright Places has won literary awards around the world, including the GoodReads Choice Award for Best Young Adult Fiction of 2015. It was named a Best Book of the Year by Time Magazine, NPR, the Guardian, Publisher's Weekly, YALSA, Barnes &amp; Noble, BuzzFeed, the New York Public Library, and others, and was the #1 Kids' Indie Next Book for Winter '14-'15. The film starring Elle Fanning, Justice Smith, Luke Wilson, and Keegan-Michael Key, is now streaming on Netflix, with a script by Jennifer and Liz Hannah (The Post). Jennifer is currently at work on her fourth and fifth novels for young adults, with number three— Breathless— coming out September 29. She also oversees Germ, a literary and lifestyle web magazine for girls and boys age high school and beyond that celebrates beginnings, futures, and all the amazing and agonizing moments in between. Her previous works include four novels for adults, as well as three nonfiction books. She divides her time between Los Angeles and coastal Georgia with her husband, kids, and literary cats. ...more","Young Adult, Historical Fiction, Nonfiction",https://www.goodreads.com/author/show/45592.Jennifer_Niven,https://images.gr-assets.com/authors/1601577087p5/45592.jpg,,,4.03,70095,746546,"Harper Lee, Penelope Niven, Shirley Jackson, Flannery O'Connor, Ernest Hemingway"
Jennifer Probst,"Jennifer Probst wrote her first book at twelve years old. She bound it in a folder, read it to her classmates, and hasn’t stopped writing since. She holds a masters in English Literature and lives in the beautiful Hudson Valley in upstate New York. Her family keeps her active, stressed, joyous, and sad her house will never be truly clean. Her passions include horse racing, Scrabble, rescue dogs, Italian food, and wine—not necessarily in that order.  She is the NYT, USA Today, and Wall Street Journal bestselling author of sexy and erotic contemporary romance. She was thrilled her book, The Marriage Bargain, spent 26 weeks on the NY Times. Her work has been translated in over a dozen countries, sold over a million copies, and was dubbed a ""ro Jennifer Probst wrote her first book at twelve years old. She bound it in a folder, read it to her classmates, and hasn’t stopped writing since. She holds a masters in English Literature and lives in the beautiful Hudson Valley in upstate New York. Her family keeps her active, stressed, joyous, and sad her house will never be truly clean. Her passions include horse racing, Scrabble, rescue dogs, Italian food, and wine—not necessarily in that order.  She is the NYT, USA Today, and Wall Street Journal bestselling author of sexy and erotic contemporary romance. She was thrilled her book, The Marriage Bargain, spent 26 weeks on the NY Times. Her work has been translated in over a dozen countries, sold over a million copies, and was dubbed a ""romance phenom"" by Kirkus Reviews. She loves hearing from readers. Visit her website for updates on new releases at www.jenniferprobst.com. Sign up of her newsletter at www.jenniferprobst.com/newsletter for a free book. ...more","Children's Books, Romance",https://www.goodreads.com/author/show/2965489.Jennifer_Probst,https://images.gr-assets.com/authors/1430407577p5/2965489.jpg,,,3.91,22627,324029,
Jennifer Rush,"Jennifer Rush grew up reading vampire fiction and took her first stab at writing her own bloodsucker book as a teenager (it might win an award for the worst vampire fiction ever written). Now, many years and many books later, Jennifer enjoys writing action-packed middle grade and YA. She is the author of the Altered saga and Bot Wars series (written under the pen name J.V. Kade). Jennifer currently lives on the shoreline of Lake Michigan with her husband and daughter, and occasionally gets to see her son when he needs to do laundry.","Paranormal, Children's Books, Young Adult",https://www.goodreads.com/author/show/4737213.Jennifer_Rush,https://images.gr-assets.com/authors/1610562127p5/4737213.jpg,,,3.97,3929,36750,
Jennifer Weiner,"Jennifer Weiner is the #1 New York Times bestselling author of eighteen books, including Good in Bed, In Her Shoes, and, most recently, That Summer. A graduate of Princeton University, she lives with her family in Philadelphia. Visit her online at JenniferWeiner.com.",Literature & Fiction,https://www.goodreads.com/author/show/9212.Jennifer_Weiner,https://images.gr-assets.com/authors/1635872515p5/9212.jpg,,,3.71,80477,1519799,
Jennifer Worth,"Worth, born Jennifer Lee while her parents were on holiday in Clacton-on-Sea, Essex, was raised in Amersham, Buckinghamshire. After leaving school at the age of 14, she learned shorthand and typing and became the secretary to the head of Dr Challoner's Grammar School. She then trained as a nurse at the Royal Berkshire Hospital, Reading, and moved to London to receive training to become a midwife.Lee was hired as a staff nurse at the London Hospital in Whitechapel in the early 1950s. With the Sisters of St John the Divine, an Anglican community of nuns, she worked to aid the poor. She was then a ward sister at the Elizabeth Garrett Anderson Hospital in Bloomsbury, and later at the Marie Curie Hospital in Hampstead.She married the artist Phil Worth, born Jennifer Lee while her parents were on holiday in Clacton-on-Sea, Essex, was raised in Amersham, Buckinghamshire. After leaving school at the age of 14, she learned shorthand and typing and became the secretary to the head of Dr Challoner's Grammar School. She then trained as a nurse at the Royal Berkshire Hospital, Reading, and moved to London to receive training to become a midwife.Lee was hired as a staff nurse at the London Hospital in Whitechapel in the early 1950s. With the Sisters of St John the Divine, an Anglican community of nuns, she worked to aid the poor. She was then a ward sister at the Elizabeth Garrett Anderson Hospital in Bloomsbury, and later at the Marie Curie Hospital in Hampstead.She married the artist Philip Worth in 1963, and they had two daughters.Worth retired from nursing in 1973 to pursue her musical interests. In 1974, she received a licentiate of the London College of Music, where she taught piano and singing. She obtained a fellowship in 1984. She performed as a soloist and with choirs throughout Britain and Europe. She later began writing, and her first volume of memoirs, 'Call the Midwife', was published in 2002. The book became a bestseller when it was reissued in 2007. 'Shadows of the Workhouse' (2005; reissued 2008) and 'Farewell to the East End' (2009) also became bestsellers. The trilogy sold almost a million copies in the UK alone. In a fourth volume of memoirs 'In the Midst of Life', published in 2010, Worth reflects on her later experiences caring for the terminally ill.Worth was highly critical of Mike Leigh's 2004 film Vera Drake, for depicting the consequences of illegal abortions unrealistically. She argued that the method shown in the movie, far from being fairly quick and painless, was in fact almost invariably fatal to the mother.Worth died on 31 May 2011, having been diagnosed with cancer of the oesophagus earlier in the year.A television series, Call the Midwife, based on her books, began broadcasting on BBC One on 15 January 2012. ...more",Biographies & Memoirs,https://www.goodreads.com/author/show/527872.Jennifer_Worth,https://images.gr-assets.com/authors/1330737297p5/527872.jpg,25/09/1935 0:00,31/05/2011 0:00,4.21,12015,126959,
Jennings Michael Burch,,"Memoir, Psychology",https://www.goodreads.com/author/show/11629.Jennings_Michael_Burch,,,,4.34,789,9784,
Jenny  Lawson,"Known for her sardonic wit and her hysterically skewed outlook on life, Jenny Lawson has made millions of people question their own sanity, as they found themselves admitting that they, too, often wondered why Jesus wasn't classified as a zombie, or laughed to the point of bladder failure when she accidentally forgot that she mailed herself a cobra. Her blog (www.thebloggess.com) is award-winning and extremely popular. Known for her sardonic wit and her hysterically skewed outlook on life, Jenny Lawson has made millions of people question their own sanity, as they found themselves admitting that they, too, often wondered why Jesus wasn't classified as a zombie, or laughed to the point of bladder failure when she accidentally forgot that she mailed herself a cobra. Her blog (www.thebloggess.com) is award-winning and extremely popular. ...more","Biographies & Memoirs, Humor",https://www.goodreads.com/author/show/5272674.Jenny_Lawson,https://images.gr-assets.com/authors/1325188029p5/5272674.jpg,,,3.92,42995,413755,
Jenny Carroll,"A pseudonym of Meg Cabot, under which she wrote the first 4 1-800-Where-R-You books (When Lightning Strikes, Code Name Cassandra, Safe House, and Sanctuary) and the first 4 Mediator books (Shadowland, Ninth Key, Reunion, and Darkest Hour). These 8 books have been re-released under her her real name. A pseudonym of Meg Cabot, under which she wrote the first 4 1-800-Where-R-You books (When Lightning Strikes, Code Name Cassandra, Safe House, and Sanctuary) and the first 4 Mediator books (Shadowland, Ninth Key, Reunion, and Darkest Hour). These 8 books have been re-released under her her real name. ...more",Young Adult,https://www.goodreads.com/author/show/167932.Jenny_Carroll,,01/02/1967 0:00,,4.09,8079,277426,
Jenny Downham,"Jenny Downham (born 1964) is a British novelist and an ex-actor. In her first book, Before I Die, the fictional account of the last few months of a sixteen-year-old girl who has been dying of leukemia for 4 years. The book is told in the first person. The book was acclaimed and was short-listed for the 2007 Guardian Award and the 2008 Lancashire Children's Book of the Year, nominated for the 2008 Carnegie Medal and the 2008 Booktrust Teenage Prize, and won the 2008 Branford Boase Award. Jenny Downham (born 1964) is a British novelist and an ex-actor. In her first book, Before I Die, the fictional account of the last few months of a sixteen-year-old girl who has been dying of leukemia for 4 years. The book is told in the first person. The book was acclaimed and was short-listed for the 2007 Guardian Award and the 2008 Lancashire Children's Book of the Year, nominated for the 2008 Carnegie Medal and the 2008 Booktrust Teenage Prize, and won the 2008 Branford Boase Award. ...more","Literature & Fiction, Young Adult",https://www.goodreads.com/author/show/628636.Jenny_Downham,https://i.ytimg.com/vi/K0b5jjS1zt4/mqdefault.jpg,,,3.78,6887,79999,
Jenny Han,,,https://www.goodreads.com/author/show/151371.Jenny_Han,https://images.gr-assets.com/users/1465329707p2/908139.jpg,,,3.89,268372,3554818,
Jenny Offill,"Jenny Offill is an American author born in Massachusetts. Her first novel Last Things was published in 1999 was a New York Times Notable book and a finalist for the L.A Times First Book Award.She is also the co-editor with Elissa Schappell of two anthologies of essays and the author of several children's books She teaches in the MFA programs at Brooklyn College, Columbia University and Queens University. Jenny Offill is an American author born in Massachusetts. Her first novel Last Things was published in 1999 was a New York Times Notable book and a finalist for the L.A Times First Book Award.She is also the co-editor with Elissa Schappell of two anthologies of essays and the author of several children's books She teaches in the MFA programs at Brooklyn College, Columbia University and Queens University. ...more","Literature & Fiction, Contemporary, Children's",https://www.goodreads.com/author/show/33794.Jenny_Offill,https://images.gr-assets.com/authors/1566942988p5/33794.jpg,,,3.69,14836,102308,
Jeph Loeb,"Joseph ""Jeph"" Loeb III is an Emmy and WGA nominated American film and television writer, producer and award-winning comic book writer. Loeb was a Co-Executive Producer on the NBC hit show Heroes, and formerly a producer/writer on the TV series Smallville and Lost.A four-time Eisner Award winner and five-time Wizard Fan Awards winner (see below), Loeb's comic book career includes work on many major characters, including Spider-Man, Batman, Superman, Hulk, Captain America, Cable, Iron Man, Daredevil, Supergirl, the Avengers, and Buffy the Vampire Slayer, much of which he has produced in collaboration with artist Tim Sale, who provides the comic art seen on Heroes. Joseph ""Jeph"" Loeb III is an Emmy and WGA nominated American film and television writer, producer and award-winning comic book writer. Loeb was a Co-Executive Producer on the NBC hit show Heroes, and formerly a producer/writer on the TV series Smallville and Lost.A four-time Eisner Award winner and five-time Wizard Fan Awards winner (see below), Loeb's comic book career includes work on many major characters, including Spider-Man, Batman, Superman, Hulk, Captain America, Cable, Iron Man, Daredevil, Supergirl, the Avengers, and Buffy the Vampire Slayer, much of which he has produced in collaboration with artist Tim Sale, who provides the comic art seen on Heroes. ...more",Comics & Graphic Novels,https://www.goodreads.com/author/show/32594.Jeph_Loeb,https://images.gr-assets.com/authors/1214852516p5/32594.jpg,29/01/1958 0:00,,4.13,16978,409213,
Jeremy Griffith,"Jeremy Griffith (1945-) is an Australian biologist who has dedicated his life to bringing fully accountable, biological understanding to the dilemma of the human condition–the underlying issue in all human life of our species’ extraordinary capacity for what has been called ‘good’ and ‘evil’.","Philosophy, Science, Biology",https://www.goodreads.com/author/show/1683995.Jeremy_Griffith,https://images.gr-assets.com/authors/1460681733p5/1683995.jpg,,,4,220,673,
Jeremy Warlen,,,https://www.goodreads.com/author/show/15669719.Jeremy_Warlen,,,,3,1,1,
Jerilee Kaye,,"Chick Lit, Young Adult, Romance",https://www.goodreads.com/author/show/7690948.Jerilee_Kaye,https://images.gr-assets.com/authors/1421815501p5/7690948.jpg,,,4.34,831,8195,
Jerome K. Jerome,"English author Jerome Klapka Jerome, best known for the humorous travelogue Three Men in a Boat .See http://en.wikipedia.org/wiki/Jerome_K... English author Jerome Klapka Jerome, best known for the humorous travelogue Three Men in a Boat .See http://en.wikipedia.org/wiki/Jerome_K... ...more","Comedy, Classics",https://www.goodreads.com/author/show/3352.Jerome_K_Jerome,https://images.gr-assets.com/authors/1335971515p5/3352.jpg,1859-05-02 00:00:00,14/06/1927 0:00,3.83,8802,97175,
Jerome Lawrence,,Literature & Fiction,https://www.goodreads.com/author/show/41992.Jerome_Lawrence,,14/07/1915 0:00,29/02/2004 0:00,3.93,1219,26867,
Jerry Ahern,"Jerry Ahern (born Jerome Morrell Ahern) was a science fiction and action novel author best known for his post apocalyptic survivalist series The Survivalist. The books in this series are heavy with descriptions of the weapons the protagonists use to survive and prosecute a seemingly never-ending war amongst the remnants of the superpowers from pre-apocalypse times. Ahern was also a firearms writer, who published numerous articles in magazines such as Guns &amp; Ammo, Handguns and Gun World.Jerry Ahern passed away on July 24, 2012 after a long struggle with cancer.Ahern also released books under pseudonym Axel Kilgore. Jerry Ahern (born Jerome Morrell Ahern) was a science fiction and action novel author best known for his post apocalyptic survivalist series The Survivalist. The books in this series are heavy with descriptions of the weapons the protagonists use to survive and prosecute a seemingly never-ending war amongst the remnants of the superpowers from pre-apocalypse times. Ahern was also a firearms writer, who published numerous articles in magazines such as Guns &amp; Ammo, Handguns and Gun World.Jerry Ahern passed away on July 24, 2012 after a long struggle with cancer.Ahern also released books under pseudonym Axel Kilgore. ...more","Professional & Technical, Science Fiction & Fantasy, Mystery & Thrillers",https://www.goodreads.com/author/show/7126.Jerry_Ahern,https://images.gr-assets.com/authors/1312592081p5/7126.jpg,23/06/1946 0:00,24/07/2012 0:00,3.84,453,8043,
Jerry Hopkins,"Jerry Hopkins was an American journalist and author best known for writing the first biographies of Elvis Presley and Jim Morrison of The Doors, as well as serving for 20 years as a correspondent and contributing editor of Rolling Stone magazine.","Travel, History, Biography",https://www.goodreads.com/author/show/64277.Jerry_Hopkins,,08/11/1935 0:00,03/06/2018 0:00,3.93,1153,48318,
Jerry Pinkney,"Jerry Pinkney was an American illustrator and writer of children's literature. Pinkney illustrated more than 100 books, including picture books, nonfiction titles and novels. Pinkney's works addressed diverse themes and were usually done in watercolors. He was the recipient of five Caldecott Honor books and the winner of the Caldecott Medal for The Lion and the Mouse. He also won the Coretta Scott King Award five times, the Coretta Scott King Honor four times, and was nominated for the prestigious international Hans Christian Anderson Award. Jerry Pinkney was an American illustrator and writer of children's literature. Pinkney illustrated more than 100 books, including picture books, nonfiction titles and novels. Pinkney's works addressed diverse themes and were usually done in watercolors. He was the recipient of five Caldecott Honor books and the winner of the Caldecott Medal for The Lion and the Mouse. He also won the Coretta Scott King Award five times, the Coretta Scott King Honor four times, and was nominated for the prestigious international Hans Christian Anderson Award. ...more",Children's,https://www.goodreads.com/author/show/70868.Jerry_Pinkney,,22/12/1939 0:00,20/10/2021 0:00,4.14,11248,116012,
Jerry Spinelli,"When Jerry Spinelli was a kid, he wanted to grow up to be either a cowboy or a baseball player. Lucky for us he became a writer instead.He grew up in rural Pennsylvania and went to college at Gettysburg College and Johns Hopkins University. He has published more than 25 books and has six children and 16 grandchildren.Jerry Spinelli began writing when he was 16 — not much older than the hero of his book Maniac Magee. After his high school football team won a big game, his classmates ran cheering through the streets — all except Spinelli, who went home and wrote a poem about the victory. When his poem was published in the local paper, Spinelli decided to become a writer instead of a major-league shortstop.In most of his books, Spinelli writes When Jerry Spinelli was a kid, he wanted to grow up to be either a cowboy or a baseball player. Lucky for us he became a writer instead.He grew up in rural Pennsylvania and went to college at Gettysburg College and Johns Hopkins University. He has published more than 25 books and has six children and 16 grandchildren.Jerry Spinelli began writing when he was 16 — not much older than the hero of his book Maniac Magee. After his high school football team won a big game, his classmates ran cheering through the streets — all except Spinelli, who went home and wrote a poem about the victory. When his poem was published in the local paper, Spinelli decided to become a writer instead of a major-league shortstop.In most of his books, Spinelli writes about events and feelings from his own childhood. He also gets a lot of material from his seven adventurous kids! Spinelli and his wife, Eileen, also a children's book author, live in Pennsylvania. ...more",Literature & Fiction,https://www.goodreads.com/author/show/12696.Jerry_Spinelli,https://images.gr-assets.com/authors/1201118632p5/12696.jpg,01/02/1941 0:00,,3.8,39526,625610,
Jerry Weaver,,,https://www.goodreads.com/author/show/15075919.Jerry_Weaver,,,,4.82,48,1175,
Jerzy Kosiński,"Kosiński was born Josef Lewinkopf to Jewish parents in Łódź, Poland. As a child during World War II, he lived in central Poland under a false identity his father gave him to use, Jerzy Kosiński. A Roman Catholic priest issued him a forged baptismal certificate. The Kosiński family survived the Holocaust thanks to local villagers, who offered assistance to Jewish Poles often at great personal risk (the penalty for assisting Jews in Nazi-occupied Poland was death). Kosiński's father received help not only from Polish town leaders and churchmen, but also from individuals such as Marianna Pasiowa, a member of the Polish underground network helping Jews to evade capture. The family lived openly in Dąbrowa Rzeczycka near Stalowa Wola, and attende Kosiński was born Josef Lewinkopf to Jewish parents in Łódź, Poland. As a child during World War II, he lived in central Poland under a false identity his father gave him to use, Jerzy Kosiński. A Roman Catholic priest issued him a forged baptismal certificate. The Kosiński family survived the Holocaust thanks to local villagers, who offered assistance to Jewish Poles often at great personal risk (the penalty for assisting Jews in Nazi-occupied Poland was death). Kosiński's father received help not only from Polish town leaders and churchmen, but also from individuals such as Marianna Pasiowa, a member of the Polish underground network helping Jews to evade capture. The family lived openly in Dąbrowa Rzeczycka near Stalowa Wola, and attended church in nearby Wola Rzeczycka, obtaining support from villagers in Kępa Rzeczycka. They were sheltered temporarily by a Catholic family in Rzeczyca Okrągła. The young Jerzy even served as an altar boy in a local church.After World War II, Kosiński remained with his parents in Poland, moved to Jelenia Góra, and earned degrees in history and political science at the University of Łódź. He worked as an assistant in Institute of History and Sociology at the Polish Academy of Sciences. In 1957, he emigrated to the United States, creating a fake foundation which supposedly sponsored him; he later claimed that the letters from eminent Polish communist authorities guaranteeing his loyal return, which were needed for anyone leaving the communist country at that time, had all been forged by him.After taking odd jobs to get by, such as driving a truck, Kosiński graduated from Columbia University, and in 1965 he became an American citizen. He received grants from Guggenheim Fellowship in 1967, Ford Foundation in 1968, and the American Academy in 1970, which allowed him to write a political non-fiction book, opening new doors of opportunity. In the States he became a lecturer at Yale, Princeton, Davenport University, and Wesleyan.In 1962 Kosiński married Mary Hayward Weir who was 10 years his senior. They were divorced in 1966. Weir died in 1968 from brain cancer. Kosiński was left nothing in her will. He later fictionalized this marriage in his novel Blind Date speaking of Weir under pseudonym Mary-Jane Kirkland. Kosiński went on to marry Katherina ""Kiki"" von Fraunhofer, a marketing consultant and descendant of Bavarian aristocracy. They met in 1968.DeathKosiński suffered from multiple illnesses towards the end of his life, and was under attack from journalists who alleged he was a plagiarist. By the time he reached his late 50s, Kosiński was suffering from an irregular heartbeat as well as severe physical and nervous exhaustion. Kosiński committed suicide on May 3, 1991, by taking a fatal dose of barbiturates. His parting suicide note read: ""I am going to put myself to sleep now for a bit longer than usual. Call it Eternity"". ...more",Literature & Fiction,https://www.goodreads.com/author/show/11121.Jerzy_Kosi_ski,https://images.gr-assets.com/authors/1342908489p5/11121.jpg,14/06/1933 0:00,03/05/1991 0:00,3.85,4042,49841,
Jesmyn Ward,"Jesmyn Ward is the author of Where the Line Bleeds, Salvage the Bones, and Men We Reaped. She is a former Stegner Fellow (Stanford University) and Grisham Writer in Residence at the University of Mississippi. She is an associate professor of Creative Writing at Tulane University.Her work has appeared in BOMB, A Public Space and The Oxford American.",,https://www.goodreads.com/author/show/1676417.Jesmyn_Ward,https://images.gr-assets.com/authors/1314898674p5/1676417.jpg,,,4.01,35954,289782,
